T,FC,x1,x2,x3,x4,x5,x6
1,3,6.864643296325689,2.5534286821207726,5.4252697072755725,6.555304355810633,5.889412548515276,3.290536022889882
2,7,4.575819197330544,7.754938013199029,6.209503113458783,2.9069741456361027,3.010960179526165,3.2131139440520897
3,5,6.446925451404957,3.9295191827489866,3.473868627296367,8.036563767469227,2.0967242456078394,6.7402798871858645
4,6,5.5283178768140155,5.049314927156831,5.844886914450878,7.314072561023824,3.3249737562532933,9.02754765348508
5,6,5.037162597426844,3.4256856609070123,2.4332707037654933,2.1116093629680552,6.489227095153248,8.356299396356798
6,11,7.293263164528241,7.070375355420802,9.38632879644381,6.486457071639477,8.23902993656684,7.1635483214780304
7,7,4.533908230718158,3.6364232641269822,3.3589154843884623,8.114916965158564,9.042319710899514,4.610151917508558
8,7,4.833455487569115,3.4162459906389437,3.7115313580053235,5.020681518571202,5.3056204530704765,7.875508156086595
9,6,6.197281392086615,5.464104697161622,6.08188535939479,5.082597063570165,3.0270137821413425,7.84671549663176
10,3,3.479847383509787,4.900523020317545,3.6132337862580557,7.043869816961046,4.278097239091634,3.079266194996584
11,2,6.74696558523853,5.065817699876125,5.106688319638337,7.149919869671528,3.24433638980316,3.358459415980009
12,3,8.306389667643824,7.289330362731388,9.606270088977887,7.748415997437197,6.2523953025792975,3.028161604424394
13,5,6.145629926567837,3.2324009217038934,4.434609693330598,7.017153313925991,5.870525981582248,3.1601349547631647
14,2,5.237577622768262,6.1138781480726685,7.319823864920627,3.00443531579253,4.1563836133733165,7.8292117045501985
15,1,3.829223260051388,4.434188151458982,6.075877951008923,2.966429362172402,4.70438320542607,2.398298395769258
16,1,5.920887037946677,5.187031359219937,6.051059711782973,6.130151682330737,5.074599594124912,7.00997821874147
17,2,6.307673308983177,10.310810594822943,2.161249028754915,4.370185708886651,5.979235030804579,5.088560793550202
18,2,8.091466183516953,2.555318217083497,5.084267320672219,4.079368968563209,4.325569043130767,2.4598122024607463
19,0,7.801046162334018,4.580118191219128,7.049737195783799,8.27965800909013,6.83103408427968,6.144017009219381
20,0,7.263556235418732,4.29262986272801,8.989004757865922,3.0856417648725722,8.498797209817653,7.7368681511830815
