T,FC,x1,x2,x3
1,1,7.00491857863496,6.039835210246018,5.221503152612205
2,7,5.108971838479084,5.743241155693348,3.9090107545836084
3,5,7.211992370150304,5.729419293272414,2.7369983680973515
4,7,3.1784005582154498,3.395001588763169,5.627213407258639
5,3,6.038616148493888,6.737500065292958,4.848521412965367
6,4,6.302891899894086,5.45618101252491,6.520715742842554
7,4,7.333098316789301,4.729435080771925,5.829561053004047
8,2,3.127972296944566,6.508909857687774,7.7490034242488335
9,3,7.49990387011354,6.487441888348898,8.414507127948303
10,2,2.4477034314228048,5.481297139730697,7.064006651887606
11,6,4.2590843026391845,6.065812640726057,7.37529490116495
12,7,11.680347676988898,5.6851276463176825,3.1182383683403088
13,2,4.335603275190661,7.324564240031493,4.6064315523492105
14,4,7.086573938808097,10.325713719679488,8.272222062256324
15,2,2.0763543502555923,5.896238096234855,2.25057429294454
16,0,9.292632405213688,7.076684178826373,5.935138788090573
17,1,7.3748827651874125,4.064350978312825,3.0031304511643495
18,1,3.138205962593256,3.6540444703270536,5.60573592497131
19,1,6.372300044322202,4.665213279107651,7.2148244653473235
20,0,8.618498787454019,3.6839254206330994,7.736478078407276
