T,FC,x1,x2,x3
1,0,6.894196464064317,3.7528766192138656,6.094081160676898
2,4,4.035803892295145,7.59490846334416,4.906892378458723
3,0,8.608642242717988,3.087870426020194,7.601476028373826
4,5,5.367567368414517,7.599321272117172,6.6357871257337395
5,4,2.173274875136692,5.359533187134339,4.911310288678085
6,0,6.133752785476365,5.45539326737443,6.20097807800188
7,2,7.05949444985436,5.861212341448785,5.85490778278759
8,2,7.841975760581344,5.709939275792142,6.711964514050086
9,1,3.69648568183063,5.010676615539641,3.1104520592872684
10,3,5.128991877379374,4.201916829082406,4.13417896292044
11,2,4.728555844486591,4.339925296241842,2.2276993490559978
12,1,8.05288410957865,2.2523335740358634,7.718880912048684
13,2,6.125752956631577,8.240395251716675,5.017055707925086
14,2,4.03502326365038,7.806478751208089,5.8896673992579895
15,2,6.860772594865445,6.244153803096775,6.132368406088702
16,4,3.7681324839269044,2.2474777897749196,5.080724230527979
17,1,3.125598348821255,7.362594672037672,4.075877223732325
18,3,5.097399255285694,6.741550131410009,7.5389272598180295
19,2,3.0745846860565913,8.178761988814255,8.345048963738321
20,3,2.0688908343307824,6.345444125646327,12.296326748696018
