T,FC,x1,x2,x3,x4,x5,x6
1,9,6.246375676849452,7.561279576243079,7.303411778772216,6.707027531071288,4.143262213457362,3.048829883954819
2,5,6.3282552679830575,3.5465796466024755,6.004230886740264,5.513689795068456,6.130803073159364,7.537797735528495
3,9,6.649492676396006,6.477374381404027,8.805846137628876,4.541496241939799,7.842476535492229,2.3552011629263054
4,7,5.524163118700608,4.985929798950091,2.918185618421372,8.091369684703272,4.684091944076476,3.0004406102489334
5,9,7.134819780333111,8.169110582893145,8.319740163010566,7.1129608880463895,3.5214310549351113,6.753093230389219
6,4,2.210127372044802,2.424433919715812,7.977595039471759,3.5003091373047384,3.7057027553464055,6.3854328980731845
7,0,5.206455397210811,5.087719907327978,5.059626684377999,2.1993612893937478,2.203595272971531,3.701443522281464
8,2,3.4209620356956765,4.477230023932788,7.368255848093295,2.686554366929731,7.707143941334426,2.5752810417623873
9,4,5.790545107434024,3.6448596256297674,5.1646661861152205,3.742950841606164,5.390461211250525,2.3133771450528715
10,1,2.372941895325978,7.267104462979722,6.586762052097571,3.5707434921635732,6.7059548753691285,7.916347493649665
11,1,4.283122290306997,11.533640725207732,3.6573321905718075,4.343088856558961,6.36254930059498,6.082851656070451
12,2,7.043356455706491,6.237545106788701,4.23560519643339,3.6341903288397845,4.5766178300008535,6.214084222904103
13,3,4.41185040239065,6.441157871592531,4.964040067733801,7.572700046524455,7.9746424255147925,4.6604356798156585
14,1,3.371791777478485,8.154116072399823,3.4395435597746,4.700295443122231,6.333564860204495,3.1981457617735227
15,3,6.735275265967363,3.8515915356800807,5.158131164754449,6.2109016418638445,7.060260119208672,4.235091540680329
16,1,6.398795623060053,6.967100765430451,4.029233448305836,6.463313044158399,4.585678734994138,4.489365214549254
17,3,7.371765179089565,6.538694083410734,4.187508006476431,4.228618017231916,7.9073886797502215,3.8564953689258723
18,0,6.131257900457576,7.520991983703449,3.888509368458335,2.3587781184592207,5.668468013989794,4.000089103798262
19,3,6.753538875152982,8.545441578732088,2.6458537502793433,5.376950181806368,7.634017142599265,7.431656463218412
20,2,4.317759224055786,4.302647596798021,6.102025652666327,4.047452203308655,5.064484493254198,12.203239988019988
