T,FC,x1,x2,x3,x4,x5,x6
1,1,3.519952430068472,2.6215541680102676,4.305086369174238,4.06922160329166,7.336041355728637,6.545039488215799
2,9,6.548076334561342,7.509254209277716,3.29688969405413,8.252983837796082,5.015587569290129,8.89849360186025
3,9,3.0306607526564324,4.621968899183224,8.60417054072698,7.146135309567013,4.0148789048288185,4.031106313779346
4,9,5.065810894037487,3.002933502708939,6.230309816508337,6.31116742355764,6.077942612642887,3.1524897047958795
5,6,7.665810363027423,2.510306064977473,4.396157903347881,4.293778503783148,6.684128283835505,6.751428480758197
6,7,7.140917545510179,2.6304048207541415,2.446658655148356,8.020161810366051,7.520443602948596,5.966328196125439
7,6,6.8528662144659425,5.401898857363094,3.035400438693836,3.416815330235322,4.468489225606059,6.1139270732490205
8,11,4.611145975075889,2.50123489228834,3.0974267706652916,3.1056150517745342,7.630106494921892,5.823400717598957
9,4,5.1745200692483575,5.083258623297488,5.718417929558009,6.91145667521906,6.566938883111212,4.003554198938742
10,5,5.488813456123062,7.1034881571403306,4.409805595011143,3.8010281833824116,11.18186239151056,6.102623898801994
11,2,7.734134671404635,6.185881126111548,3.2005372908949097,5.1303652730173,6.385634481470362,4.448349339430839
12,1,5.335304614320116,3.2709894231176984,3.9287432041779486,7.551686140622379,5.255079075011001,6.770106078266649
13,4,3.052123640729997,5.688912993432638,6.6722180719240445,6.50902016064633,6.382129966263145,5.648181938264182
14,4,8.12302757702071,6.191902586216324,4.5935224339683804,2.498140895243485,10.358837304839394,7.370043398598238
15,8,4.948761445137231,7.283559210179984,11.786826444195285,2.5467860252255647,7.4949983679432854,2.528902746626377
16,2,4.368773435243822,6.771657825920341,3.278573314821651,9.203364843830705,3.816255220804059,7.678393555897863
17,0,3.0939183798039815,4.461443090503123,5.603960927774826,5.445781772091386,2.897776551380938,2.7049398726767246
18,0,6.144775699450653,2.3883684165988153,6.262639556942529,5.035281533177284,3.3493556118053958,5.470444340218307
19,3,2.5850570466256215,6.287405178217443,3.8049476891385234,5.870422940436537,3.2983617096665916,4.955752097787114
20,2,11.321728604554902,3.3489039278654267,7.884376289750889,4.06824336069366,4.774306824942511,6.3902030621076955
