T,FC,x1,x2
1,0,5.273347534585421,6.646872243501615
2,2,5.258638940254727,4.280196255710719
3,1,6.452414536022149,3.1701630222316997
4,3,7.428346537625822,4.689762683979858
5,1,6.552793123217023,4.0309657079866525
6,0,5.457104666291038,2.9466620481408166
7,0,7.845422315311968,3.0468932607203465
8,0,9.879512276673056,6.073108559094676
9,0,6.413183151726388,4.954586373679742
10,1,4.143671996190981,8.402389832518553
11,1,4.403821397711555,8.04833363531825
12,1,3.5735109659017414,7.489797784804065
13,0,7.2123712181424455,3.4179451120533786
14,2,7.466346952362567,5.32093730217933
15,0,3.9867461728432296,2.1591991248705162
16,0,5.036952215655242,6.278643569761415
17,0,6.9219246961093885,4.913471749837866
18,0,5.178084374674099,6.8230934002272905
19,0,2.3775918526301907,5.0509416429577945
20,2,8.563071274963416,3.256738376250345
