T,FC,x1,x2,x3
1,0,3.222654852182603,3.165238108233027,4.226710005511559
2,1,3.5092796923874974,7.140942541286531,7.05653084100846
3,6,8.123538112088553,2.0370856843494836,5.190805147703097
4,4,7.272409193598316,9.301622294086183,2.1044219938384425
5,5,3.1418568988450537,5.420126598019221,6.5317573092832575
6,6,2.049194711553406,6.019018523852266,7.431312103871772
7,6,3.7326114064823033,2.1561432694500096,5.969829707067555
8,5,3.175009428696544,2.089087375821057,5.483314660398019
9,2,4.892145345731749,3.0996170005134505,5.005579784838208
10,7,4.330522861566721,10.419265398956234,7.357749065663627
11,4,4.09762618812332,3.755333545583084,8.02931644656998
12,5,9.050970313492316,2.697523354062377,5.060089430415827
13,1,4.487447086624378,5.073811183018761,3.3265944000292182
14,7,5.123169845548748,7.048710791164315,6.678308238110803
15,5,7.766571777211173,3.9843592385801054,5.1051402775709125
16,6,6.329591083487964,5.204615234197781,7.162641626368663
17,1,7.985318604624099,7.282582353725731,7.6999405004202295
18,1,4.644057489429579,2.0908771639797106,3.888731384757033
19,4,7.4182047420773785,4.819276279383257,5.520874115532027
20,1,7.29629170732858,5.123293826828827,7.866839306832546
