T,FC,x1,x2,x3
1,2,8.406674706969358,5.018152187770095,2.825876473991169
2,0,9.705732806352758,6.647763474397316,7.495597633038747
3,0,4.992445133003611,2.6992475822747926,6.757730903156066
4,1,4.803079933193697,5.453548651447051,8.384152326080699
5,1,7.919167228009505,6.157472508025141,8.001417494146285
6,2,3.9289457265860923,8.058138044223014,4.15992900476575
7,2,6.317317129379242,3.5040990741134976,5.309713555437269
8,0,2.820611371665789,4.237440529191613,5.566612207990705
9,0,7.852132470453988,7.867365167354129,4.44765662767123
10,0,4.0522868519619415,3.0309679161950904,3.3458959587902903
11,0,7.774332013844504,5.614333537439156,7.52403127834437
12,1,10.450961708374198,5.076722329089493,2.4855903570677413
13,2,3.4617754469108513,10.243971609260843,5.028102811637268
14,0,7.344743131746155,2.6030119370019795,7.105883259148265
15,0,2.280479497971018,7.972725433781788,3.8877753416350043
16,1,3.3167982655912898,7.327110031722925,8.46232946146437
17,0,6.151743296341935,3.6627972387778858,4.571108102273014
18,0,7.524656961031597,6.007938270390352,3.7149758680043985
19,0,6.963261485177546,2.2515852567490455,6.088110077730755
20,0,6.162402046020464,7.148760361065596,2.1820521709004113
