T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,3.877997791584032,4.645054417475251,2.0694814829101036,6.6067084761940436,5.189385285273099,3.7416983690802037,4.261800505254513,4.442129064802104,7.407330594286126,5.853366869030685
2,5,3.8118374696136357,7.300922315622445,11.600528167450813,4.003869682678099,4.174059385811503,5.563429567891755,7.615164578972685,9.150516374759269,2.0265966445463897,5.745896916453512
3,4,7.6628964617254365,7.104751950043114,7.265099237315063,7.470776959915112,5.159228214863161,7.049972678354415,7.9498700271464315,3.9369378659583125,9.391681786680028,4.2027647470036165
4,2,5.931374356702108,6.674224993736927,2.86634277264129,7.260061124941857,5.737834924265981,9.092515619223478,4.518256484079751,6.993836340795327,6.282124831104226,5.466569090885031
5,3,8.021428296473305,8.901057140145491,3.5972935609299634,6.2465497266602785,6.222224271965024,7.144780727464655,8.566040304195006,5.959787126676295,5.0557927103273155,5.478688884435399
6,6,7.567984455373049,4.94125775486147,7.732614392176835,2.356740131587752,7.547683614356264,5.189585893005716,7.346361097697041,5.301490445559942,7.469874542137989,6.359764483731954
7,5,7.372321473475367,3.4772456014068043,2.3666905868991046,7.303444191538878,5.041758442229112,6.183322949831147,8.47287249719571,3.9394778497767913,4.059522612831427,6.828314079137729
8,8,4.034937610616446,6.53728135893362,9.048999664914941,7.306880400547531,3.322133580113256,4.73699140131861,4.050371563571667,4.1725252578061,8.586931633432375,5.496630442775745
9,10,7.987576700978751,7.081386014721603,8.453341321773754,7.345368691847259,6.810074947730482,3.054305557232086,7.852789207948802,2.0574913364474665,10.43676591136479,7.213845862195434
10,4,6.5481798186191185,3.286639646648755,7.497355951611321,2.343499113683451,3.194480212323163,5.104304423707918,6.643501184270686,3.3093049382293453,4.807276591787106,5.206932317639738
11,5,4.095693383370444,4.838847605211362,6.716779285196814,7.528042871622223,3.1515844833717583,3.42571086918916,3.8346362442211896,8.725157689636976,4.564948653472522,6.402329488195131
12,3,4.837390927417404,3.129719546212902,7.454761216804353,5.466422726931802,7.322009103658932,4.877511497760023,5.7486054818433,4.842008243218147,6.467553003531063,2.753885454636019
13,1,5.232435652375716,3.425436621187478,5.326504928487641,7.574184306378992,5.348793115882327,7.0257365209039335,4.516676464363893,5.27157901186685,6.060678678846984,6.53301704822248
14,3,7.211379726744161,3.912191503574947,6.597641684691396,3.213952577987286,10.043081921576302,6.323240980337367,4.83411185061342,6.0332884708052,6.099196206704601,5.797541574904286
15,3,7.288724266945207,5.230624584139159,3.2590986949302163,6.060616979777165,4.254901289202797,4.4092765167947645,7.833189186296234,6.183241403939451,7.393361365118359,2.1682837327356927
16,3,7.022211041410766,6.459874045722357,3.274401931962372,3.32404552843833,7.340229256471613,2.117774246269401,8.372029548430636,7.644561001653847,3.2329342789637887,6.52771561102705
17,4,3.1371950110118796,6.2565819370987175,8.656550531783653,7.097649494705238,5.064138313629238,2.8025434338767474,5.880172615007615,6.188814695478877,4.020014966006409,5.162864486451464
18,4,4.088122193583444,5.327132871075997,6.123483440877929,3.7545568893227452,7.273288769715682,4.053012595355867,6.323975412464445,7.323339403622712,2.5787510768984725,3.481804006951826
19,1,4.30570664054638,4.740439313029149,6.388320991374849,4.691915736942984,5.001842627223257,5.676001699925038,5.583394892048124,6.751591458086277,5.619146411661686,4.5227114934485515
20,1,6.528555879454576,10.940227148475168,6.374239226891603,8.24424412892532,7.079615904181732,7.61817794178329,5.031226667970197,5.027974889601451,6.390934496064472,5.298448047583661
