T,FC,x1,x2,x3,x4
1,1,6.2370672298614185,7.869725795815901,6.1591940532369485,5.496450411489316
2,4,4.656221195489124,5.551334613985066,7.781908333577002,7.229335412537616
3,2,6.429627896854049,4.419820137838862,3.328907482386178,5.640137844467239
4,5,7.368046319846462,6.640927874238529,3.278812498010348,7.442582102315488
5,6,8.609645745579964,4.468069857038338,8.37471030029508,9.023082169330989
6,4,7.2970076878410195,6.236270485231701,6.015067099531522,4.3710654887557405
7,3,6.586088953225589,3.1321481749978557,3.8264114163850023,5.114785250482781
8,3,3.0234203524200356,4.446960682848391,7.490148373285633,5.506364075185486
9,7,8.35355511381111,6.050717340311502,4.19935176808457,8.811939147689598
10,3,4.696351668560181,5.518249028706482,5.231088425777196,6.4751651291018035
11,2,5.62297463583088,8.766190951272561,5.9805190710358165,7.094962136628734
12,5,6.476919692497581,3.0043562741723946,8.276945639077455,3.1260012338924916
13,4,4.812615869915656,6.0634736913137885,7.486039280218659,6.460092582372648
14,0,4.449352426564108,2.0235219767442216,5.751340984139645,6.033550006324523
15,2,6.732818890872091,3.7252376418112068,3.3753300171669274,7.286455954559261
16,1,6.273199253590819,6.550932769073445,7.900197797003815,3.9657489491353908
17,2,6.009801574028422,8.042771596453123,3.102137101620474,5.459998724846477
18,1,7.632894313842842,4.27431155977483,8.940011772955792,4.912352582314896
19,0,2.434066264688744,5.193513244041216,2.1368479162598892,2.0062945195297095
20,2,6.012796788046384,5.636446784507262,6.895668669562523,8.553359799723179
