T,FC,x1,x2,x3,x4,x5
1,4,4.9273968265880415,6.28311892660886,4.304961671592405,9.127258211056189,3.3017894553331053
2,5,5.12577182508488,4.335894193966304,8.341665684006044,3.8003803823024325,9.841412466009
3,2,2.719033196722404,2.353568620054257,3.4695920331788614,8.454929886088378,4.903571064865037
4,6,2.099768972269993,7.858018292922094,6.595450464138399,6.090009990801074,7.136208597379591
5,5,8.505219066230865,3.0733653060412496,4.071865469656787,7.818981329483746,3.3449493665550842
6,3,7.9512153505750645,7.3806577964103575,5.545865292387698,3.316689975940068,6.67606334949669
7,4,5.427662824062974,4.014415414493922,6.368476204872404,8.263062761488616,2.7525240823943244
8,3,2.961887454861166,6.868603649250078,2.707232358757041,4.114323264517287,2.047304399349233
9,1,3.334736960167962,4.28337848718923,6.839888303372996,4.4591717249548495,3.1003132562261637
10,3,4.292978596202504,8.437594699040943,5.241056658061612,6.316040544827567,5.887899982968732
11,2,8.136927015809933,6.439510895113932,7.884550788755509,6.082497803448218,4.469531656535532
12,0,5.656662847267171,2.6442882664208733,6.559682234084448,2.1518909001492523,4.731161843207387
13,4,4.626769658103403,2.993863239252174,8.255418887660777,2.7009820875728376,10.618851347753088
14,6,4.716221128030597,3.2453492869179024,4.229412223440051,6.339918518033122,4.222518317773389
15,6,6.685259139497185,5.389189641290061,4.35124933207281,8.017398313541754,7.291649018398764
16,2,4.262372003908215,7.129499290307691,7.797621986002627,4.307017407583115,6.443249080158104
17,1,7.6168269409749305,7.56651676765469,5.32165663257342,6.290655458022826,4.35313757953016
18,3,9.331754231546892,4.95557870507849,8.100369209366512,3.8338601197722086,7.276200248064324
19,1,4.55333806051844,7.4916928179640365,6.541954179755855,9.032845997768662,5.518458424681559
20,0,6.212294744513455,7.887663697532931,7.694704326152779,8.308796427718665,5.146520304552875
