T,FC,x1,x2,x3
1,1,6.61597625747819,6.0539959329309845,2.4332777137128745
2,1,3.2582120518536923,3.7782993576010835,6.283248551586347
3,2,7.605525278301206,7.0010839150408515,7.035480047575057
4,1,5.714692722644001,8.325412304527106,4.387133471406255
5,0,6.1592873636395336,6.420770529275521,2.490402149917334
6,2,4.7091748233138215,4.73361124911187,4.5036129032468075
7,2,2.2959411814359263,7.616307092020551,8.137402700467389
8,1,7.3423087928285415,3.1343554913662994,5.281635744055787
9,2,5.190334560816838,7.780183527179487,7.877022087989328
10,1,2.3834030405180573,7.072662239180787,7.592453046296737
11,3,4.867432105478553,5.722308079963809,3.916952452933998
12,2,6.9328572362985685,3.9051765977988637,2.871858567026506
13,0,3.20117715154235,4.469141795794272,3.2556001484974018
14,2,4.364280077493379,7.316437420129763,4.069220632852347
15,3,3.1330076993752067,5.570204784915143,5.152333530343904
16,3,4.655781200855325,6.205430357087897,6.068057337417491
17,0,7.622260540816994,5.254697520493754,3.2270489846558386
18,0,7.636250997790324,5.164935512108136,6.145438551243077
19,2,3.1693127474785356,6.383050259156744,2.701280897530932
20,1,4.833503524928674,6.245117569578916,6.225205017191591
