T,FC,x1,x2,x3
1,4,6.2042805234750755,7.3620681426717836,5.096590595773037
2,4,3.01297122012117,7.463917118566899,5.771995366228254
3,2,6.478869684300646,8.65110364095498,7.096532442120813
4,3,6.94534936234146,7.621772204808169,6.70737515279853
5,7,5.76081410971328,8.512915908824542,6.657025182963465
6,1,4.931684380073662,4.395085350283125,4.0904738572783454
7,0,6.201859999769214,7.041913284631576,3.3022171007745236
8,1,5.584144538793968,4.090616879114455,5.534620445232036
9,2,2.350655843535756,2.1898350508656423,4.967374786777987
10,3,6.244936557049925,3.616972684190385,5.276977359822781
11,4,3.228487038066151,7.002542764484144,7.1778126992771005
12,4,3.2085737761176487,3.097227438194048,3.6042683496906167
13,1,7.314219132033527,2.694803172755495,2.1211065027144462
14,0,6.673240045669776,3.526482567082758,4.600726861890334
15,4,4.650387505957506,7.521904588921514,8.421397283518914
16,2,10.47469266741069,6.215165936423693,7.278270042045949
17,1,7.305262869890924,2.271258711710924,3.1378710392342857
18,0,7.206694613742435,6.261485747238254,9.083974514973189
19,1,3.334253369910682,7.017756250457936,8.515599077544023
20,1,2.699296672638377,4.2788125059816275,6.277503487051095
