T,FC,x1,x2,x3,x4
1,1,3.141522907312005,7.675637963402435,7.252394314515302,3.5975089349412164
2,1,8.29136824519234,6.338595548501866,7.756535314561231,6.186914752555856
3,0,3.715230251980901,3.085652668849697,4.447681602015571,3.095556499546988
4,2,5.425322516372543,2.400917129902256,4.566303953230975,3.067592284367534
5,1,8.28387523825392,4.350288397583364,2.500700944137789,2.5049349575866113
6,2,7.628760456179059,7.66441415879936,5.614570062509976,4.442647642389529
7,2,3.035994446865836,5.501679016272752,3.4840517841330185,4.306766433193668
8,2,3.0470558836238086,5.3183265958143275,3.102118142245105,3.6396011783823226
9,2,5.3655987806527685,2.064585951633482,7.066073315009234,2.1201234602216577
10,1,4.171266025862806,3.2911725458990118,2.3928389268197487,7.83620289600291
11,0,6.099986696972217,5.785097495813884,5.089497016825067,7.43196278453438
12,0,2.653847350068767,3.5119842465302384,5.59530732829096,4.446872936139953
13,1,4.018911542308362,4.178628356721285,5.943973879351283,5.153436888785218
14,3,5.539138502554017,3.5651086470808497,8.095655520680005,6.461876600396129
15,1,3.112954230722353,4.256290640494558,5.4360229408009655,7.111812375325261
16,1,6.73227912084066,5.384878095515867,2.8567767076588386,6.315423213658315
17,0,7.504289110373891,3.298582749420417,3.502111942567011,6.6690160046777684
18,2,7.822158865038386,7.1504390210352184,7.248516460882393,3.0469625940735616
19,2,5.363887671310692,7.629568250792025,6.294336827348352,5.5499014789766665
20,3,4.927437200146768,6.079101272302833,3.389339862270048,4.53812421552485
