T,FC,x1,x2,x3,x4,x5,x6,x7
1,3,2.699054522319731,7.069623315362022,2.1072593213438484,5.968063746809829,5.687935264757525,2.475001189633267,6.173528908332053
2,4,4.087618170225183,3.3561086099158235,7.6752912198801635,3.2466095394777903,4.513288747309926,3.757552126513818,6.9895139821222045
3,6,7.665782816266601,5.659355839510161,8.445878611103051,4.730995875323496,3.2160028097490567,3.052755225527791,5.015364519844022
4,1,2.118331180512983,5.8863738727992985,2.159005041912322,7.104862092880885,7.143368623200845,7.989644128772742,3.032969546034455
5,4,3.4203514933015127,5.780873222382071,3.1057889405473,6.398954186108418,7.569687217080071,7.956939019718041,2.2326024211282816
6,6,8.809349262224174,2.0702657381621816,2.9979546812736664,4.9535338160782185,6.168035418859057,9.459500795098023,3.628491458255729
7,2,5.398242298217487,3.5185701465642207,5.700851187273937,6.7424633789447395,2.0808955801484186,2.1339559419247736,5.35563333301163
8,6,4.913195308449302,6.3723145392937415,7.189291303868773,6.050641376665856,7.062810316249006,5.429429093663344,7.9630424371136534
9,3,2.951493314790658,7.832321510499407,3.770270596090805,10.45467997764445,5.900203222865737,7.062714267373476,7.568161013224204
10,0,6.687588056462789,5.038523138483124,4.207506929951411,7.131536731027183,3.1463448847076925,5.081773112029839,2.5688667428921446
11,1,4.35342531527031,4.1228496432681485,7.002576755912461,6.908118412873947,7.361640213798161,6.7473866252832675,5.814624481254948
12,1,3.7126466087101626,4.9670892519313785,3.165144067777059,3.1443790647941534,5.690233358120059,4.761906607818231,4.374197636985258
13,2,8.563702549686827,3.6156172835492084,4.308294828699871,5.157691679757897,7.143763809895583,4.277404174179035,6.035662151302978
14,3,7.270284130285933,5.1521385029393585,3.1677542505969094,4.757153191099885,3.1616186957875114,4.749866744351786,2.367142736125389
15,0,2.2687763579652636,3.170694743126398,3.1910033950748655,5.426037614648442,5.318300165961897,8.846580244751465,4.3922772592715145
16,4,5.3090767583352845,7.5643415679155535,6.680501024702332,7.7221919259365785,7.46340839644139,6.531324649554506,2.5203654751144082
17,2,2.3899750765575862,5.6296898455541236,7.253963524743372,7.698225988961979,5.335662782985575,7.595150482958623,4.549094679406934
18,2,4.21319586816354,4.040059629115994,7.703058924918606,4.12400358444483,2.266244913205989,5.352828578015165,6.035362667573365
19,1,8.380596196351977,6.766523253504729,7.827612945100039,6.6469473485437085,7.247957532608088,8.781199384311519,5.071419180080638
20,0,4.039060095459569,2.6596311239025585,2.9900017545399202,6.648995205608868,7.20942089685749,6.12366282411198,7.751732198238108
