T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,8,6.324503107152195,4.935212080652154,3.0856849843855145,5.342830204572203,4.275106027745049,4.229412045095053,8.2908402287555,2.3912369256428465,2.4329776234345872
2,8,6.45743734424645,7.131555722199999,4.999003450532575,3.1742452652882465,4.427673324315476,4.675781110208545,5.591434889291341,3.60097235925028,2.1546662089715993
3,4,6.610547685526064,7.038616950053639,4.49521257666525,6.513491232109367,8.176004342129279,4.6061592485450245,3.138825432238163,5.906268025672191,7.134731820146508
4,2,6.864048052047576,4.8182243541968095,4.407062674206673,6.624237572571685,4.654938384018161,4.892521287423316,7.171305989736056,7.270758038103931,6.426605241958291
5,7,8.484290970204608,7.03162424942376,5.126697008677913,2.184476100258238,4.037506550528388,4.945322399034253,8.270702791797554,3.636929459500397,6.7281711808688005
6,3,3.067903858173486,2.230532584501215,3.518015890943472,4.059515484564009,3.583263291966626,5.1899534833400995,5.653847764718176,7.028570819063872,3.176511204137502
7,2,5.279680198302574,7.79846912745203,5.95413515595083,4.837436067163365,4.912643605944018,6.612002114475005,2.996171462363515,5.167332767798412,3.055598872271077
8,7,6.690689830321235,6.319339340738476,4.448841187507984,6.249284622754416,3.577755345522828,8.809818594782701,10.172213809369897,6.154511945490583,4.9038395743431735
9,3,2.2796552806976784,3.2499686844692683,6.080644074023497,3.417066395655527,5.265398423871667,2.387628217500508,6.054701815154933,5.240840816837036,8.063031424203531
10,1,2.17015481095987,6.005214860231127,3.0927723477024336,8.035280408566745,5.348059274678022,9.298197350783736,4.336458275255207,5.0868050693839875,7.9764569410918655
11,4,7.631041997898949,8.094180095037782,7.013926942335135,7.8128246216973976,3.752201117400861,3.415299380818709,2.901479135117909,3.3484125177707034,2.3571814231596786
12,0,2.383176603228554,7.077714817401717,5.683171778140498,6.039943027499021,5.390550556281761,5.325336701326995,3.750079571032396,7.292989958310393,7.91493926429963
13,1,4.025147674038533,6.06845682855918,2.486668674676758,7.86756622919782,2.1977634507244317,5.951046419031264,7.617887564567731,6.113110538405865,5.31669634929825
14,2,7.012014655610708,3.7283845420945347,7.922834664345476,4.215315821391248,4.50158883627398,7.216443943318528,6.123063208244789,5.335953048667805,8.870532033969509
15,0,3.3048529001487115,6.531970368046596,2.3224401360564944,11.497132340424788,5.463033519039928,3.403405951906668,5.796533991523848,2.1577007127055254,5.438064892334395
16,0,4.797790465132652,4.998907170189188,6.264735600964936,9.151439218838382,9.273785187496642,7.775238741444672,6.775951445091497,8.11577204728471,7.383983719869833
17,0,7.588697527760958,3.3593302124863373,6.797965326279599,2.6403828451866773,5.0607004292171816,7.08278492317776,6.678155205441008,4.031081898094806,3.283363407228668
18,1,9.905205360971188,5.407466759920411,7.2142734000321775,4.11358377229758,7.178701356815486,4.506271854168315,7.6700363879475555,3.5264111400031006,4.238409183321659
19,2,6.1059985763004825,3.1753846540260073,2.646136605072258,4.622085978322802,7.895688096654643,5.360271569163426,2.9373533208453524,5.141925342789712,3.979229924695086
20,1,6.310090862478985,6.140198193766078,4.197244942663609,3.26485187725415,6.122495984803672,6.6019571025505135,2.851226027885036,8.872251498846687,7.8793807175531
