T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,7.853965393894042,6.457872825129282,6.371831278355982,3.3582884175977883,3.0284682308404656,6.011088317100825,2.985593555038883
2,5,4.341965506549568,3.298107758933268,7.725011647738807,7.532049178994504,4.51829986227954,3.8917230056763206,3.72735056332232
3,5,2.3924496354650437,5.423180993620539,2.9542394666720138,5.535291806034915,3.2412162606461137,4.030025247481717,5.054319311111346
4,5,6.755240127599606,7.652579868778385,5.952232901186743,6.900472588709533,3.1061004403246364,4.423518878202868,5.0827855146934935
5,6,3.3512957623263304,9.095825227401999,3.0099020427442538,5.618363514005882,4.534870449320486,3.749468029948371,2.1260208056925984
6,7,6.235132966829205,3.1838149541862304,3.3352481647420125,6.373997949322119,4.161014936141118,4.012952573647693,8.115511214561751
7,2,3.9054157960422806,6.256229945627044,6.45937958875379,5.25959639828363,3.138395379823259,5.092236181751948,2.2281304450106774
8,3,6.454084222162009,3.1877283754241876,8.217916919384813,6.2974267514676905,8.625778915537698,4.40841428694235,5.615517319069621
9,12,5.101768172430479,3.211798055037378,5.516291552457917,5.8193455535733065,3.369666245586086,5.372116998359044,7.113387376206067
10,5,3.1454089306704778,3.348647747473303,2.9056453739479315,7.491662409047342,3.324142168298474,3.110370960540894,7.099617750062929
11,2,6.260789964748142,3.205862983038028,5.411463559299772,7.972690164625352,3.039236238554067,6.3981242883150005,8.492558444626251
12,6,7.129902443772872,5.872971391492793,6.5414840179958675,3.1234871021347543,2.168237323806082,5.724616322737813,3.4263316459179296
13,4,8.630192106144987,4.405803871157314,4.191845315419126,4.518492880641901,3.5758027635900804,7.43702136612162,2.247387192297407
14,3,5.436095913218528,2.8298311946576975,6.012905875381636,5.125292763605664,7.0467630919645305,8.603068654400394,3.240496163352442
15,6,8.74315615221057,4.7178482283005785,3.555292583160295,7.99807758663821,7.848253412066411,8.447763947126866,4.806502964325798
16,1,7.773035716716044,5.5216483275377035,3.9712855216367458,6.546828309321654,3.803782024108196,7.380754457132897,6.149675465237564
17,3,11.071971724544037,5.117602016046251,4.247756661425905,4.815250990641085,4.511219991059179,6.511226967301842,9.662678634082667
18,0,6.081319882122269,6.720486242752084,4.345787831273047,2.9802716148076924,4.0862072386604495,5.2731870535358345,3.7085059047615365
19,0,3.7346853151220474,9.052555814224993,4.386598142259463,3.989071844839173,7.008256505221924,6.322908300170005,4.489677761136847
20,1,3.095550038307609,4.161444643577658,7.111362269760418,5.0088504217138725,2.841142639284383,4.63517359299334,4.845365816259725
