T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,5.291732214348186,5.021060872516167,6.182781541019489,7.457539546994587,4.629078179100353,4.174259397172214,2.24995261406365,6.211298638519988,6.866152392621596,5.050792590253729
2,6,5.678455523137679,2.08256532941165,8.07267998423486,2.693083846507673,2.1823579267016937,6.2332631018936695,5.015028960954829,4.79338524479604,6.540941018683131,4.3423240603489095
3,4,8.41964072313314,3.9006207563258717,6.298108636034847,9.573712996771807,5.605989679813053,5.258370921568779,3.3503313188758352,4.425712158101411,3.3786044862682276,5.729400114692752
4,12,10.043604048454906,7.527481182971771,6.223439016817617,6.507041066974738,4.747470178388499,5.415422962553524,9.499338027808067,7.472412406446109,6.362059647936634,11.460980606952795
5,3,6.281027168061035,7.097103084235252,8.038905343630718,7.035422470843579,4.3765081925490215,4.659334452625799,5.071822051234701,6.96081359624509,4.722772242958738,2.7259692961275532
6,6,5.360940152927702,7.209852915487033,7.944432429559781,6.127651082155825,4.697970123479053,7.263552170756653,9.20371636637742,8.220965207196556,6.006500299042863,5.999277195821397
7,3,3.622120639343071,7.022604434971988,5.012821409435104,5.358696498854319,5.326683718102172,5.061877617978302,4.470919322800205,5.083233215909711,5.014680998324149,6.588194063017477
8,3,5.111176868162893,8.887937360663269,3.634115921171963,5.795022425754883,5.197070069349108,6.018069087300479,6.429062423878544,5.063373425771165,3.3913265009691163,4.3695020980606545
9,1,5.052743101906971,6.6901595764806,5.928354515881654,2.2486025314676312,4.176918843492946,5.828779012169221,2.5442271277785973,2.7970059552012567,3.012381633118776,8.383037350223304
10,5,5.915493360992478,8.317828098533532,7.792388566995471,2.021245248049969,4.2065993658820995,6.1020888838494765,7.790874046066122,5.34694061726425,2.1771924980864146,2.838266999670586
11,1,6.966573801532985,2.174710783521675,8.068699855174717,3.001520255925033,6.080874771984767,7.1893021909364485,8.12519638508726,4.467121107723407,5.608898283990324,7.613691480006761
12,2,7.395325976438649,2.2344009296175584,5.595154214635855,5.542372067513725,4.556742004704453,4.109236056425213,3.3898568024913245,7.288318491974436,5.1469993631017195,4.721817184721765
13,1,3.065479889769223,2.2122019684063337,2.053489597422787,2.451653836336499,4.249233430680933,2.612823526159759,5.2581663145789035,8.548288472942243,7.045175515122742,7.491844097803127
14,2,6.200807701210723,6.374870552242917,5.69713158851659,3.140506299016138,8.331428609290297,5.308207357063805,4.515479863640546,9.491800255576116,9.473339433710125,2.038570479430189
15,1,7.337594860423227,4.81289034776162,5.173546056895432,4.894956938296542,10.886440776994256,6.753835697462957,7.072755022776602,5.930092319343945,4.629415978621093,7.8330987299974195
16,0,6.854874580284768,8.157822982910236,4.631390735593493,6.621925821552201,5.7454462057708025,5.091191268821657,5.756393510309373,5.3759297676106135,4.769535418245068,2.8480130685409994
17,3,3.241566251293528,5.895854273066745,7.026707568347478,5.543736629234449,8.468740086828635,4.369242619735684,4.384595057456517,12.021236756901956,7.08081999402986,6.823230822187147
18,0,4.62766117213932,7.281863690984583,3.4573625359191302,3.3641032341287946,3.356193507432966,7.190190871819309,5.169013106903916,6.04846294436301,8.765564634055362,6.9691499825643035
19,0,4.290309178674645,2.304628063549481,3.9537128877385497,7.160292031115551,3.6450572959228,4.221983884076826,10.062586432843727,2.2597371141936877,8.35602332075547,2.833455202738081
20,0,12.038226773849491,3.412114271559837,4.8432315997878765,3.3105139612672967,10.890655560051025,7.732903547558954,6.769990235542928,2.9022853347375603,7.752369584270969,6.487455736425144
