T,FC,x1,x2
1,2,5.081690868374455,7.037310543901184
2,1,5.055010577040862,5.114924093637785
3,0,6.4864623626016975,5.299823331655087
4,4,7.547659284607668,9.012631868155614
5,7,8.445576885034662,9.412714736554243
6,3,4.174898616663655,2.968210511473325
7,4,3.0597475080156187,8.826173622466131
8,1,7.141486536175134,4.29090668537745
9,3,5.263309322299673,4.114023604849766
10,7,7.507833941733861,7.862406493859532
11,2,7.0711968356527874,7.944859638496511
12,7,4.015095931233903,2.340949689758428
13,3,7.824752560548205,4.070432051073421
14,5,6.1996234087772475,7.082753191983699
15,2,4.879714821386804,2.0634104653038547
16,3,6.090962653628433,4.4807853216090265
17,3,8.260240545376943,2.9680565505134213
18,6,6.579160131748934,4.3606492203919665
19,2,6.040872124034228,7.577218049368374
20,2,2.316752321607505,3.030501630291099
