T,FC,x1,x2
1,1,2.414573242366303,2.5073061670389842
2,6,4.1100591199700345,6.977461282915517
3,3,3.082631020808849,5.057360528862571
4,6,3.844788068633058,4.70788410234304
5,7,6.456029833837917,2.538542793279804
6,6,7.223777887502532,6.3039794154241475
7,4,2.5813734926009784,6.258205852700083
8,3,7.486608792790644,5.214607736324294
9,4,8.784983600868271,6.395164144420201
10,6,5.271518306230435,2.507478593622513
11,4,5.065680144361933,4.695060245953746
12,4,9.122186174121735,7.561679393476673
13,10,6.690626295884317,3.5343958148715
14,5,4.288336990845098,8.051443857012881
15,2,7.036989533322812,4.583851172757172
16,0,7.063764085280112,6.460473175171202
17,1,3.8292277683739737,3.218712851293601
18,3,5.686501193479618,8.81578470004306
19,0,6.0756410810101595,4.375699118381322
20,2,4.472352801294413,2.6161161316318333
