T,FC,x1,x2,x3,x4,x5
1,9,7.068305128923049,5.38950397241103,7.034001711720404,7.936042208196019,7.889148976037329
2,5,2.3059370707124427,8.607575698158618,2.9399999396240766,3.3625808175532486,7.168852698875966
3,9,4.082970556167187,7.049281570325437,2.6987411384695807,6.612879007541396,10.584963392511522
4,8,5.970057505525483,7.68971292892926,8.787196398977867,6.309808491984472,6.422546500607021
5,6,7.036519278907928,4.380656456898435,4.7535060398485,5.082260753310783,2.897487920266689
6,4,2.6403945171052987,3.113195580256075,7.259459293198916,7.042350116963126,7.240216376817561
7,5,8.061361657118258,2.361270456844143,4.375328744292418,7.497181246275004,3.434398697765588
8,2,4.998629568308196,3.667257181984132,6.561829205616007,2.591875954292018,7.8960610200339225
9,4,5.525330526719307,8.213970738871502,2.312282827849184,3.027092324149088,6.684937736542975
10,2,3.166141471717826,5.23399574175309,3.540722158095697,2.19835036677107,4.3232417879518374
11,3,7.757835539493519,7.149971874000804,5.877151086518141,5.136304730441911,6.874634957810304
12,2,6.379844240465314,3.1442750759999187,7.955737429622036,5.372497267215274,6.720794985994897
13,3,4.3179255332872675,6.699050129558128,7.12868374937975,4.655226287802231,2.2346388227113225
14,2,5.8666631664972835,2.037525519025537,7.836568760419804,4.2246692798209615,2.150666717554671
15,2,6.935240901824291,4.159883505858784,4.602927666464783,4.371235528916048,4.004575669674862
16,3,8.668969315316115,8.49651004622455,4.538211416041684,4.193972978106503,5.975482662399475
17,0,8.272482700595889,5.393196530240825,7.367618716380297,4.461262288823704,4.198389354183435
18,2,7.212079039247921,3.3523137678175434,4.981004451669252,5.493059834220878,9.446641042436124
19,0,6.688486354793006,5.643336857259836,4.128480405535195,2.1671510762334636,3.4152354159912535
20,2,2.0469411056274986,6.928639370169858,4.79537699335321,2.3268722865754805,6.410463304271733
