T,FC,x1,x2,x3
1,1,5.229521790485692,7.1904454669713935,6.320693892572404
2,70,3.05088280819918,4.080192465096647,4.814310926037891
3,30,2.157877539645622,7.540199109503055,6.296832757266961
4,8,7.6339051368090285,6.045769766439763,5.3062607172941
5,0,4.2647125371862975,7.947187405288559,9.400255055171101
6,0,3.1312375949065396,6.289677107519383,7.206138667578211
7,0,2.866165248863872,6.481852433892519,4.001058624177009
8,0,7.080263652645272,5.62588819643433,5.582567293748821
9,0,7.5446930278647795,4.629471688793013,4.83380945248229
10,0,7.352684470123176,7.1472985422773165,3.40608389605256
11,0,5.2222209662266215,7.226878895866337,7.313131816824336
12,0,6.7611989439727695,4.801656135163524,6.202401029229019
13,0,6.131507999303263,4.997672930362552,7.750332655443618
14,0,3.676142389797195,7.696519250028429,4.879502884652306
15,0,5.106847435641923,5.602909148285508,9.198215597570572
16,0,6.0306452470682075,6.733732064868717,5.206579267740375
17,0,7.251630021796132,6.539991921156862,4.151592435688737
18,0,6.8072470981423505,2.366033858762129,6.77734439625705
19,0,7.071308419230205,4.871376708534644,9.72344352636253
20,0,2.621859330247979,4.031662041036721,4.470369730974074
