T,FC,x1,x2,x3
1,0,7.108579810924949,8.016350944930622,5.441761127533963
2,0,4.501102628447963,5.716894005530943,7.9675992135542195
3,2,4.366233539980544,7.685293361277067,4.071485229111629
4,1,5.112588877631637,4.680596746517487,4.217693242402909
5,1,8.238909538860383,9.066171472256181,6.025519388471682
6,1,8.595869415874366,8.278690759810472,6.877916812410282
7,0,7.178519346375649,5.107204736990444,3.38929204149929
8,1,8.475335554431725,6.551871578674067,6.023221950651971
9,4,10.229437414656319,7.1302118681897175,3.71642945892371
10,4,7.387643473386366,7.167024962254801,2.0910885721328563
11,3,2.235770777540151,7.111462956241522,4.4783613759740195
12,4,4.956303189348782,5.013072783627219,6.020412911420633
13,4,6.105398654052968,2.7809710996732036,7.114175614082835
14,2,4.330442220900126,4.073421570038164,4.75986051305482
15,2,4.521531209039601,7.393497295006257,7.07043554791469
16,6,5.292992676170178,3.7743179660098254,4.1368935422706
17,2,3.6165434753834695,3.129709659311834,4.673382437721903
18,1,3.752023017325776,2.2530696652653077,4.3292355662995465
19,4,4.547244359771943,8.278752783294362,3.2864440162818496
20,5,3.171882576395099,7.9484323972835,6.2452981632220474
