T,FC,x1,x2,x3
1,3,4.674277099940589,5.570726525601934,7.90200239112918
2,2,3.7720500265176122,4.21266856273941,6.174618270996643
3,2,8.343578878378207,6.491593249067144,5.06951063845782
4,0,3.1024855321994425,3.3458920596495894,6.6712764583776325
5,6,3.4391987646039666,6.172956794243646,5.257227980084828
6,4,2.403896324032174,9.807318988267877,2.1527355349916943
7,1,7.008754430632352,5.262369053234317,9.317621435473423
8,1,5.019943872644272,6.047465001041308,3.1667550570655205
9,3,4.620485369851663,3.076966480398829,6.693487849182404
10,3,8.479312530748885,2.3651126435575196,2.9595807185399963
11,3,3.7060827534751386,6.376557872494848,3.9657613449014955
12,3,5.218303957430495,5.922476889606065,5.77927233408439
13,11,11.642966316157004,7.0412293399239365,9.124560066136784
14,3,2.6590404393604627,7.064989189375009,7.849100974482058
15,8,3.114161802816156,9.744604630150558,5.199628264736124
16,0,3.88879687904072,6.100852826887109,5.401359207014223
17,2,3.938629434982687,6.676694355740597,4.090237338340332
18,5,6.858564595871837,4.257788893693503,4.1058437807027195
19,2,7.014120130211542,6.1070177489289525,5.222309143077372
20,1,3.5566244757602226,4.693938380763518,12.343174799311512
