T,FC,x1,x2,x3
1,1,5.410618654802177,7.08683056799965,4.2572329886979094
2,1,6.132804967773809,6.744626181688723,2.9536233694262033
3,5,5.815313290008878,6.336907555663054,9.253423501231204
4,3,6.40941252192766,2.3983244061086157,8.116709772521148
5,3,8.332055432644195,5.139536550098034,6.233350179520196
6,4,8.687815753431597,3.022063045009249,4.236889334355325
7,7,7.147638549495694,7.296800632366827,6.484206933944995
8,5,4.835058744759641,7.889678855796635,8.016014895630265
9,7,7.0453880269332645,5.146494925955084,4.05253385781164
10,7,7.922754712845137,6.230977773738633,4.40878714480025
11,4,3.05675243388255,6.542187437117829,2.091078198815492
12,6,7.337194298100321,5.344230998006166,7.631403822776547
13,6,5.552550690588161,4.06352167370236,3.2235467925905743
14,5,5.743625707938714,4.483477850628401,5.205090115381358
15,5,5.370570679374389,6.236371494483592,8.623817344254807
16,2,7.8428647057861145,4.155078986980169,7.575168655538977
17,3,7.746952960610888,8.328815805204087,5.660397310922032
18,3,4.288547059429435,3.032564986883746,4.453508704429902
19,3,4.023187247797276,3.0947992086248743,6.5517641917941365
20,2,4.592014224264943,4.524616225738297,5.660614842624115
