T,FC,x1,x2,x3
1,4,6.031614619659299,7.74495415528932,8.116980655701273
2,2,6.969582446567837,2.1602786518844317,6.239885899073217
3,1,6.8247982320871765,2.1305517673126326,7.565268436400255
4,2,7.909860366163099,3.1765115002354465,3.5802871733798822
5,3,3.8017991238497912,7.783025539971149,6.526938900586501
6,3,5.532520956840573,4.12546370298484,3.4322683889419556
7,0,6.820286453271935,8.114480124516986,5.030424069037075
8,2,7.651926160242224,8.051463077405122,3.2553538032665124
9,1,7.346779471371886,7.676091521974386,5.405743595554543
10,1,3.057071332134157,3.433778231518297,4.430529097358307
11,0,5.4865980693449,5.50703851661215,2.652012067755927
12,2,5.489716794193349,4.524666635255299,9.224223668772638
13,2,7.296768157084195,5.326598666152011,6.2768363450494435
14,3,4.051162992234684,2.449647868787958,7.110323716008528
15,0,4.1068888555481795,4.094052551740718,7.992231941490785
16,1,5.530150737235094,5.2037157672315,8.770203339151204
17,1,7.201103296173123,6.215698365277704,4.959595291916669
18,2,3.093532385443214,2.158228051701713,5.874527411419401
19,2,3.6674310666335965,4.166466253732693,5.447902846393502
20,0,7.747169989899361,2.2116983865243918,8.428183227473593
