T,FC,x1,x2
1,0,5.556813131482871,9.317421638111556
2,82,5.118527222176355,9.730925662135167
3,34,6.162602772447979,7.143634044254677
4,4,7.191739918846764,4.649904553708376
5,0,5.2338402317065515,2.3316950887565104
6,0,6.601699453914662,7.370229729115068
7,0,6.7524825873559955,7.972127667714643
8,0,6.99314665261369,6.148283451843903
9,0,2.96260080130373,4.883956249830125
10,0,8.573250787181964,5.507121414245357
11,0,3.7022628049487984,8.134502354238002
12,0,7.232381141353826,2.4663684306902285
13,0,4.191797032535911,8.558086986672285
14,0,7.26032742956177,8.581435065728861
15,0,7.533510965531746,3.4053484973774797
16,0,5.27004876930622,2.7690935353207697
17,0,7.053369346815972,3.9286674902998255
18,0,4.316697295693945,3.777315173238513
19,0,8.44403402391693,3.158248484318573
20,0,5.446961675187278,8.154414524511933
