T,FC,x1,x2
1,5,6.995381540780763,7.910735986004568
2,1,3.7173385275913584,6.019233477197971
3,3,5.532248043100469,6.275360703753233
4,3,6.578840974673863,5.5320691178521955
5,2,6.033625197946634,7.993602728028174
6,3,6.047629504353887,3.136678933099736
7,3,5.750689102925931,5.417732736601299
8,3,3.9795537111715413,3.792733041396217
9,2,4.845189501554038,6.261783797116131
10,4,7.717406107457949,4.29712096509199
11,2,7.0854946657628215,6.6085902201789795
12,3,3.64838607285685,4.682272597317519
13,4,8.734468828604529,6.023620070707633
14,1,7.184256789127797,8.166326212279515
15,3,6.107433056638182,5.585068777945235
16,4,12.906332958323649,4.262697886069564
17,0,2.3244787402261684,7.716586128079542
18,1,5.199933181045475,4.233878091213786
19,4,6.168769324007113,5.017543288921311
20,1,5.821669994150081,3.5069983987794213
