T,FC,x1,x2,x3,x4
1,2,5.236560333401816,2.8888717056475754,6.591507602665537,6.978139049910581
2,77,3.3239678172597884,5.9374404082991745,5.430917477339699,6.959979353198067
3,26,3.702798295134599,9.384854562759566,7.07074164752909,3.042647151144957
4,0,6.247717667462158,3.1740117931827427,6.28513666049386,5.086911513658626
5,0,8.241523593197094,8.150108706717711,2.5162230303389372,3.2172418597857053
6,0,2.037841738359463,7.2264627963764925,4.002040303613944,4.444380418688641
7,0,5.148662116877636,4.184718628556422,6.984695548450482,2.003792872958865
8,0,4.705645169156735,6.350107149831381,5.078558578646913,8.659989844475792
9,0,3.9127248447044876,4.0075504317893875,6.150004660573496,6.4707057635251495
10,0,5.522041050952964,6.340800866791779,7.161620476019008,5.695424614868177
11,0,3.1605530640029382,3.016379790939412,3.469418811501697,4.148424618227208
12,0,4.744588096081728,6.38337852690413,5.004232913658729,7.1537763997293435
13,0,3.1803869111034246,2.3125038344256197,8.962341003695462,2.2527158669025957
14,0,4.218590339054573,5.27885819571686,4.245628097053075,5.0256231523267525
15,0,8.045061537761235,4.514833184651246,2.2244963786379044,5.545252916354993
16,0,2.160715550396249,5.965154309885188,8.471491837629438,3.7648318810208563
17,0,7.316633103780755,10.513687166514309,5.09964347922847,3.825165724113039
18,0,5.694534621840299,7.889362526792284,4.898785755584769,3.5044841684836667
19,0,3.2506749545921245,4.187851787907245,3.1236693526744905,5.004764442645854
20,0,6.062929392932595,6.1746702660706125,6.2896686648229,7.498242944116097
