T,FC,x1,x2,x3,x4,x5,x6,x7
1,2,5.140059164131343,8.366286428826188,9.498362926332785,7.646229606595584,8.00484540719329,4.869041242136063,5.735835748457692
2,1,7.481204560806487,4.580418685529671,6.908583870735715,6.695171486344343,3.257695164254821,3.255714394152612,6.211548237047893
3,4,7.3944514805658486,4.596334924621007,4.37838887254555,10.026509934345068,3.2914288383063424,7.526392710080831,2.4972094016065114
4,5,3.0635993859236956,6.212244056728796,3.1486199727134365,5.88648812364103,3.0068371781023497,4.013227995675679,2.0999018477189932
5,6,7.223827100063772,4.977242219461931,6.361276623021599,4.345376040998334,6.845155668246488,8.13905301746118,3.8795214354428973
6,3,6.078007522676871,9.628361098263102,7.337906959429664,4.010152164893795,7.893696816002666,8.873082840493264,5.42149968929145
7,6,3.0037485735073726,5.795121545875411,4.591837388071502,7.658118139746174,7.269596473670334,6.531404593173691,6.381234026140807
8,5,6.61080538239988,5.604465969367426,2.2855182030893157,4.515664219398665,7.554453780502681,2.7392425415961816,6.388110701959432
9,10,4.139294320343427,6.886579294226559,3.3496835430727843,4.074169319960999,4.686204102214667,6.503465037832068,7.476428771298602
10,6,3.213293513982282,7.869601375529218,4.265760137572242,5.725696352027351,6.729549814932785,4.56589561626603,3.863985098844365
11,3,7.297397217899034,7.472183649141968,3.167609479653558,5.807973098340213,2.3090075669984955,6.113912487579464,4.503168804544234
12,2,4.296253633019267,7.497198730018364,4.579964961094236,2.011770681124786,3.975650304374684,6.616874658089976,4.760209499541935
13,1,3.412546690515991,2.0057963302923776,7.512004588126164,6.664294706537123,6.48494808358763,7.146964998028937,5.33903356608381
14,2,6.171080491909606,10.685267549553956,2.6730881919250513,4.343834545904455,3.167708888770239,5.97348933459175,5.572596552455515
15,3,8.761012631379181,4.74599590594479,2.213232752675551,3.052829631912741,3.41275721776322,3.414354131759157,7.243737031892576
16,2,5.28041183498448,7.772284723622355,7.2589375760066055,2.434220098618418,2.9054144862253404,7.548596579245906,4.819375901934715
17,0,2.759648094132592,5.674720002528338,3.077830731120879,3.0853647275095404,4.342766431473597,7.365128399505993,3.096012393395517
18,0,2.668233488705929,2.1219656414317534,6.277543613080145,3.6752953923136666,3.8584588171924334,7.258795836992674,3.309069082837983
19,0,5.758857691454919,3.699930231470429,5.155452384051365,5.402586032915419,2.3667175787089016,7.439133927965323,3.1938220791547876
20,0,3.0376849947259066,2.2736905275473758,6.15798884531469,7.163743846890753,3.236293272539123,5.003641555411461,5.57452849240404
