T,FC,x1,x2
1,3,7.553572873646245,7.652110156213004
2,1,8.196201638140582,7.651368146423921
3,0,5.412102225692095,4.185381708040607
4,2,5.640196232729788,5.1696291226653015
5,6,8.670505532880819,7.482283863683128
6,0,8.857330062900104,5.708211430634684
7,2,4.40068788220417,6.832624186460432
8,0,7.936194677813653,4.022346075968232
9,1,5.672560508551207,8.32437481561767
10,3,3.043356867566027,8.73690057368366
11,3,6.633141210882562,2.199617297996911
12,1,3.221623862819053,5.33410440790083
13,1,9.043728490392523,6.481215558916834
14,5,6.435507139810026,6.836251508138316
15,2,4.519071523820313,4.361937411477532
16,3,7.621576879138663,4.241535191956924
17,2,5.263983011029908,4.647783368122109
18,4,2.3905227413934242,2.145703724112569
19,3,6.17045894451169,4.510378097034987
20,0,6.567120691156562,6.765399018925317
