T,FC,x1,x2,x3,x4,x5
1,2,7.660690748225218,5.206012976931948,2.9548549536081974,5.227541223917699,6.624106934435287
2,5,4.090332675842296,4.394927299319307,5.281360614527024,6.327965870299916,4.432585883134378
3,6,2.5839240834572226,5.152812428061451,6.074587099393391,2.1559099994261857,4.649858678560838
4,7,5.719459117321466,7.826620180479269,2.496274793515954,5.982883483027792,3.7731116479887694
5,8,3.0200145399490568,6.175809090016031,7.633354953399461,5.0720262847420905,3.932563384688635
6,10,4.537320242075865,6.87411777916513,5.016244889753765,9.12418596662987,5.974077611792194
7,7,2.714650365263173,5.05911946026808,7.4527209909180545,4.2839422413613315,7.086186267659805
8,6,7.597553273998102,7.25071434799038,3.3804840037846704,6.634579826073436,6.461954051623852
9,6,2.2317672358353073,4.826664436842288,2.472993583517267,2.6550713154989163,7.082681186184802
10,2,4.007760840017458,3.537379209409563,3.6143847022428464,3.2148670402503057,8.06896859107393
11,6,8.556565218583989,6.795106055501603,2.4607787178095677,6.133921445407676,6.321448216697162
12,5,6.345911927149082,3.1469397314049914,4.752034733777556,3.266001783369332,4.501332831259162
13,3,6.842316570746733,4.3906159730063825,3.3753782081299435,7.165633820869719,7.2846316320466675
14,5,5.995770696759707,2.736669734917669,8.17081024835591,6.079689997706472,4.060183078412491
15,4,4.021431071610047,4.099575709406649,8.201603090896477,2.499860112662233,5.902581622026399
16,2,7.3349117015805785,6.976055002354186,6.254999891561372,6.678711488355086,3.5951655466319323
17,5,7.5700920584916584,6.005187907082809,6.393265370419656,6.19674086760421,4.64996129892892
18,6,8.069051442623476,3.186496346382911,2.10009369159704,8.365436762797804,7.09042118896328
19,2,8.47671936923131,2.8774081598962735,7.625681257521867,7.418119246317747,3.0114306577405685
20,1,7.39353766373995,3.730409615522353,6.322889402021131,3.642555576303988,7.80920075231887
