T,FC,x1,x2
1,2,3.095272348734759,5.322493088048903
2,0,8.324601825688722,6.2467500597186705
3,0,3.069200604018285,3.5462404551688755
4,0,3.03477072821342,2.644861054944926
5,2,4.216969167953165,7.157333538304204
6,2,9.720955336632327,7.110599978941089
7,1,4.730739266518901,3.2650695040465068
8,1,5.058954485515669,5.843878175550812
9,1,4.038064125225095,7.500320619429936
10,0,3.3119033597206844,7.588214380532262
11,4,6.251666189218712,3.06042571501235
12,0,2.887163482825464,3.8831199656046307
13,1,2.199551477310601,3.285944370183762
14,0,5.973574609322115,8.015970813002303
15,1,7.148997395681669,6.881058006351412
16,1,8.390792932879304,3.3053020137352
17,4,4.988961589011319,6.435757675202018
18,1,3.395922148570714,2.1320487317731183
19,1,5.304575375132787,3.7016885583007593
20,4,5.114372364082346,4.264149746108928
