T,FC,x1,x2,x3,x4,x5,x6
1,3,5.761658727239756,5.254565490834589,8.280381696587632,5.35814790777838,4.125069659831314,7.712193445149055
2,1,2.000898801796951,6.569172293025993,4.320308343866272,5.548138714047768,7.0477124078817095,10.499342902786788
3,1,5.315123655029648,7.802814227578374,4.236100990251181,3.123247873554614,3.661144989423271,4.734748644496077
4,4,4.5274969163021765,6.40070633527508,7.496590270328248,8.352420725668027,7.826361078253882,3.2360639829214124
5,1,6.0538327057941,6.090849228213447,4.114220116611719,3.651419417253617,7.436574556376235,5.0936523830902845
6,1,4.756083992524515,3.659638352069371,6.893386995375232,3.4369429906286144,7.455442754548236,6.195533458015554
7,1,6.476600240416024,5.13954947301677,2.219373907584433,7.2688986199566115,5.873537867595271,6.3425386979332234
8,6,7.32153540772723,6.684256706897961,2.3191090235934793,5.768089412741142,4.31584916925681,8.603256609813169
9,1,3.157924786886885,4.467908408961234,5.448792817696011,7.188367254976564,7.172630100397505,2.493042409740233
10,1,5.702537567244779,7.99089325527659,6.386202314116059,6.269756737774194,6.444521796288978,6.274942236951937
11,1,6.985566025306925,7.639687484609966,3.0487435446938256,2.5197432598304754,7.0475341138662175,5.217972011860683
12,6,6.774366727708801,3.9010763590792608,4.487095658375359,7.172258572391414,3.8745297966671677,7.825634588842723
13,0,7.145364964257114,2.3990600401180044,2.2357835369107746,5.5973188822265385,11.850082196966582,8.274299891030273
14,2,7.054039649752301,3.524275686524775,7.293122303955758,3.316316326158051,5.369714680342648,4.135009372942225
15,3,4.298519044628133,5.156299441221994,2.6216253654543227,8.096707941012918,5.0757341518594465,5.421364235554037
16,3,3.358408280763542,5.29849104805226,6.503980553411013,3.598790781693332,6.130683820473566,7.246641997086126
17,3,2.051390447966217,7.829741745335186,6.195331945215935,5.251357103571842,3.415963980506513,6.201954145161816
18,3,2.0031348708135854,7.011761720002259,3.38925183068623,2.160254114988287,5.717035961034337,6.397175298359629
19,1,9.48057145158632,2.471372477578971,2.6315431014002213,6.198799029970128,3.805335285609213,6.2316807683056075
20,2,6.353379447840739,6.4480714163207775,4.359974132724472,7.142816964878554,5.087043737252767,6.696263521136663
