T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,4.487306852984213,4.54372692225687,6.670443251044419,2.4012419006948433,3.473792726040665,7.311287196248757,4.057522430846421,4.208992242241191,3.3515780494536216
2,7,3.1352039494470003,4.046861305327866,3.0010737658014395,2.967023935958116,5.253654077582626,4.211883316384501,6.173999206922432,2.8578723148789495,6.707992719088082
3,8,3.2829248873024106,3.2077424734955944,7.113458617225044,4.270969036538573,2.0534440847112267,3.0151581840290294,3.953899194116413,4.4507888601119685,8.343763537930073
4,6,3.1982448506813848,5.720078153125024,6.860599824339345,4.262797656928523,7.314087041264982,9.42587803574289,7.9750556565754716,3.7231340690845096,2.458748356189512
5,7,2.215613541544415,7.599264032876552,7.35957467546502,2.107404471820802,7.381508677892615,2.6405481866309204,3.329754026462722,4.013096864156238,7.215809056005457
6,8,5.755647310740304,5.155107565578245,4.8386026405529465,7.14096858276691,3.416657894635045,7.5642326633541295,6.699835590215212,4.188533848002438,6.221543479209404
7,10,7.890326489927752,4.781982295720528,2.9857382478185874,7.9969462866194405,5.160699684440874,5.0326310638779965,5.690991570739126,4.977495527521686,5.382449278469968
8,9,7.818159967353645,6.849583591832426,6.031687822753565,3.1988409739987307,5.668617970326119,4.9566131360501045,8.948906547174172,4.088355520279316,4.068701626001213
9,8,5.0649957472692275,4.713033219851708,4.341425156887961,6.986705820012536,5.87558685714213,4.262540222614956,6.9182306359555374,6.918015058466763,7.126508525449498
10,10,3.799056502898324,10.673241799352217,5.911494297536716,4.18667546150132,7.162440153561655,7.292012907434974,4.615637420459838,8.289035302855378,5.059478383258391
11,7,5.112937523443696,5.602646088384845,2.715942604849215,7.237241009447835,5.154538016020378,3.1233757307195003,3.2079348831142966,6.225561842453413,4.050436900835857
12,4,5.637842902265153,3.2034367620519464,2.4371013643967805,4.367142891153109,4.326073734371446,6.010201336073681,7.606118022779533,5.908986007190921,7.717763409663394
13,2,5.9953362575116484,10.604795576757422,6.371346907816188,4.0555794045459495,6.439925029166329,2.4441985528139596,4.439512361306118,5.814131513043321,6.359403646819304
14,2,2.309644791547692,6.086524371979738,2.1086919722576036,6.33045085198578,7.946526435431137,6.476020151098044,2.304322251630769,4.170193092404432,7.151903399754404
15,1,2.5897057544328774,4.552910099694385,3.1016732757417396,5.040208779379865,6.831715551137108,7.039485131786098,7.337363735408928,4.586773200578156,6.352762947567751
16,4,5.781712244895336,2.6550825789722063,2.187823283718671,5.432547770428321,4.023996394805029,5.457224684400278,3.729398149969978,6.1293185846180975,7.761248985073157
17,1,6.831304209330998,8.323594039049725,5.0580652109863555,3.3103704735293897,5.917215017317021,5.013853723420718,5.8332981571332585,2.875017759995753,2.9223071020257203
18,3,5.510318323701508,3.7450845427961323,7.425114216900331,7.0484442395993785,3.4371927234282786,6.448039737893152,4.149912188307367,7.502490384729105,8.232077301882821
19,1,3.43728547823103,8.215833772143622,5.156456918190397,4.52640137332219,5.603079928813642,7.103723886980692,6.556718740648767,3.494432829425523,7.609523546917341
20,1,2.0024993083394973,7.742736909290787,5.277074525522531,4.464564500030839,2.6855737883263693,7.102673017821389,5.908004500165483,7.126129746429807,4.140078795541935
