T,FC,x1,x2,x3
1,3,3.334611662254461,2.2818872664968044,5.300747655098448
2,4,6.6867257584512165,5.513873065119282,3.921052712214535
3,0,6.748107923336734,3.2113318360351237,6.654086484047444
4,4,5.056381795372805,5.555768158935605,5.573195670962799
5,3,3.646217061435424,4.049838528686198,2.036993125634322
6,1,2.2174768657173933,7.07601553677531,4.213852135707846
7,4,2.4900698028804817,3.6860759721108094,4.451562840877327
8,2,4.044574188895057,6.144479130495725,7.034580896544427
9,2,4.501859100183011,6.044218476089994,4.950045110779839
10,1,6.945321690370074,5.455184865510667,7.085378615089222
11,2,7.153325655404508,4.0040169588585695,3.2283885533009458
12,2,4.380598246091413,3.6005883841939195,2.7272931537555487
13,0,2.0032769225188387,2.6075981831540753,2.6809884066957372
14,4,6.091139365432593,4.892984744616722,3.702147895354733
15,5,6.843633094091852,3.2866499496436354,2.2389488352522604
16,2,4.805220476848888,8.30008350267337,10.22408111447684
17,4,7.333473669453423,4.549939864677496,3.769518431146969
18,2,5.033279322883178,7.696377662257857,10.709530219117113
19,2,5.764365677280312,6.952127577190047,6.840511322277243
20,3,7.8457960426161515,4.044828821064652,6.066385923498344
