T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,7.401088558664103,3.3504074653391682,11.203033047784036,5.064322498361326,9.279613307428676,5.60897060764065,4.624588244780498
2,3,6.108742323865077,7.472432978776605,2.581846097424006,6.516954903861837,7.392767498434989,6.399535859184736,4.679798426618462
3,2,6.335344721448402,2.6961034666722226,4.405014766854851,8.113966793601719,4.050247280507243,3.1501760272872943,8.856156571241476
4,0,3.4646764149113753,7.5312140493008695,6.996625400753767,6.237006909326017,7.249057560941609,7.082369885318851,6.579380028957662
5,0,3.3575685582649357,2.7963744680898106,8.028874761817924,5.909168701870264,5.59556683589423,7.28924509803062,6.294917248435924
6,3,3.1505309380317583,7.525200664213312,2.598476638994293,6.117510785564453,4.551257370580623,6.0033213852232645,8.211342902321064
7,1,2.203659444805326,7.764848820179895,2.0994252815763916,5.757684000981694,2.1480618070004325,5.3833854458156685,3.2228817511917995
8,1,5.700680859621816,5.268752873198672,5.748151612581821,3.0999605056727906,3.5731328572876593,3.169070469078887,8.730993916334283
9,1,7.378720517772192,4.0308912965825225,3.240833525633562,2.5471867662722385,6.070327788934226,3.0579737940936735,7.451341914700775
10,2,4.589355828367812,6.0018667397888095,6.652992595293197,6.579341827526058,3.4288056867384284,7.279142477564132,8.225700183273252
11,1,6.093662232467501,5.300853638087381,7.685947423250657,4.7220253313815,4.286007342993259,2.6464251081160484,7.4784833822916585
12,2,3.433644211283701,3.4007393073363437,6.194039148845867,2.181563488474167,7.503012391530008,7.954943516152636,3.1308853398486436
13,1,7.14930592305655,2.9529454818103162,8.335516035307588,7.080303015247215,4.966912009746066,4.413623994574019,4.224049176530876
14,0,3.53173812773524,8.296075263565292,7.389620816806419,4.756321150223346,5.753463540129749,6.178610128321584,2.631338453050499
15,2,9.162471315752928,11.147950049083985,6.094934602379409,7.126801518711205,8.180838703251553,8.257848482892907,3.664556347723211
16,0,2.306825456565158,4.125669046517267,2.6930858649928493,4.593354167507289,4.651613076172066,2.126396261998246,7.403544064279744
17,1,2.6711343494698614,4.080229357684466,6.692245695694456,6.8475063822335205,4.406425213662116,3.6744127422842285,6.469893186600013
18,0,4.59285192879793,7.978393235463649,8.269799006927327,3.019200169687385,6.587052547423265,8.107852810487175,3.62162924104639
19,0,2.0977859696825907,6.272887953804252,8.293104684336653,7.619955673186731,3.022394704982721,3.106692043651385,6.360678208476861
20,0,7.311408799620283,3.9151676901276566,3.610576623330699,8.592395351887454,5.1758842554308355,5.098651990742669,5.333853949695299
