T,FC,x1,x2
1,3,5.234495125643577,7.748819746883556
2,0,5.537800331866503,5.0047451486713435
3,3,6.104035716677714,5.625155763709042
4,1,3.90261841843452,4.624491877979944
5,1,5.244994481609715,6.867338849196736
6,2,2.766101574089287,5.875576318088739
7,1,7.162517201987836,2.285147672290767
8,2,7.506609581908516,7.301634289511314
9,0,7.0291193805554535,6.557236761240776
10,2,4.710793985193648,6.492465169683596
11,0,2.162641323489996,2.0259053041907453
12,1,7.081965165983268,4.045622420919599
13,2,7.2339176162703795,8.938046759217443
14,1,3.285332508780174,6.558698528544151
15,2,5.461403910867966,4.088480352380657
16,0,2.5155728793864665,8.266194775199954
17,1,9.558464362755004,2.372209170444742
18,0,6.209844674373082,4.196228582236775
19,1,3.307319614271626,5.172724712943001
20,2,7.926185905222566,7.984507683041776
