T,FC,x1,x2
1,2,7.043166535442859,11.75775644753785
2,3,8.408990867336296,6.589954202348109
3,1,7.3898718074270535,7.6545186345414935
4,1,3.6894581506364714,5.06054611629436
5,2,4.325551832314305,7.3147708119724815
6,0,6.387016508904255,3.9821415304664103
7,2,3.1350811221963784,2.4635576575221467
8,0,4.142722394786815,2.3710641681017717
9,3,10.142078823000183,4.167694784308675
10,1,7.905569433744233,3.938348622015749
11,0,7.450617722755793,3.4416793155845946
12,2,6.6314904145992095,6.959318690080673
13,1,3.1560710214884558,4.80098982311873
14,1,5.108868806193891,7.7683351760008765
15,1,4.922124209157998,8.259130304633867
16,1,3.4068571291971534,2.0563127087664745
17,0,4.689839488160009,7.082852805288371
18,1,2.571660279783483,5.706897812572733
19,1,4.829503112683792,7.847646017694779
20,1,6.772946156030867,8.935410841658179
