T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,6.72072164446309,6.565420341750712,2.0534025382925987,8.190901094146453,2.6317888126420472,2.5326563440383056,2.7026777824635086
2,4,7.14668169267113,3.5829392241312004,3.297031182663752,10.331152924334887,7.994127381513753,9.948457884225544,4.2833732521701116
3,5,11.687630106339387,4.985045678180135,4.074348310259913,3.00593167818234,3.2701665785249765,5.25997478381594,5.273048379047761
4,5,4.722920163025987,5.773391887569306,5.235045815740106,4.334077797346683,5.109823507107554,2.700605699653448,7.914230102702055
5,6,7.217883422684231,6.845526698480462,11.439517843769757,9.928623653007278,3.119271076818867,5.353771513661205,5.084954314712838
6,1,3.6278838112409337,7.61458266949296,4.935176993415101,4.84129851581235,4.441213186338047,4.178130537192575,5.427179661323951
7,3,6.710265400111412,2.0338263265255145,3.4908054224608,4.026536637143369,3.8150480480624682,2.901568391851872,4.922592375600404
8,3,7.250968653984195,8.406465756216367,2.0009829477111145,7.743774367296759,9.112936125361616,4.488046775155466,5.631056096691692
9,3,2.193382120273595,4.893081364437366,6.762746626721716,7.786363159906572,7.861659473932877,7.850319539455512,7.519669998640529
10,2,4.427411061365266,6.359054229806262,5.690972896324645,2.097246205753743,3.3607017005318505,3.9264721128802766,5.973649924239676
11,8,2.7234958226482386,7.21164891197255,3.3480884534759134,3.4068178973732866,10.231840736604338,4.738934898724384,3.3685341368063666
12,2,7.929600547974327,2.465177715023628,5.7551474976091,2.4018360715319935,3.346819975736805,9.665563472169737,5.207634896750752
13,3,4.93182136228287,3.878669279410646,8.635992797340787,7.092340089518547,5.587856693625069,5.314880629554043,6.746527582882812
14,2,7.193332549068275,5.180002106112008,4.902770533351797,5.8191592464627035,5.174623509422492,7.941875480538834,8.397157112027642
15,1,7.6679645497695486,5.199333542305145,5.2628928237860375,3.9923338264327732,6.781565026649595,7.090382168917373,2.047979161913338
16,1,7.000619309703339,3.134245710959903,4.988666579191126,3.721171580180618,4.525182848366199,4.520199215892227,5.132272799996068
17,4,2.1580699172305993,5.024024567346295,9.289146598763743,4.220897623527904,7.057836079340912,3.7393391347110154,2.5968639655605616
18,3,4.043423749852822,9.223546193433044,4.580186652512007,8.259556308228612,7.3604969804949,7.308017870587048,6.403083139144937
19,6,8.668112356495307,4.43562691501813,4.494059293426969,12.540673949604168,4.5948642312494075,8.873901523242608,6.1062198714112235
20,1,7.457894831164521,2.730140554804314,7.200581706844459,6.028355076648395,7.976911414138385,2.726173292365139,3.2488430151609506
