T,FC,x1,x2,x3,x4
1,4,7.283755970485263,7.383284009348947,6.200325834724195,7.768280058276874
2,2,2.0846652783952053,6.014614186011931,3.174594436025833,7.303769336165649
3,8,7.310133051842922,9.643574757285355,6.775374216732521,7.261040553020972
4,5,2.061407656720766,4.597946158638615,5.024389746881527,8.744318788338685
5,1,7.007770437356727,5.0743762601673,4.476044565006241,7.271445131713287
6,6,9.141850330901612,7.069459636953446,6.224310985344012,11.571809999027831
7,4,10.040275569523995,2.8085522288582574,4.835172805772447,9.635713613916346
8,3,3.8132604294148535,5.649524598701027,3.520216920803057,7.785626201160313
9,2,3.124024690414211,8.009173062827122,5.126198109683737,7.042606784237119
10,4,5.639897928503033,7.774362912110485,6.932767453011195,4.04802652894498
11,1,6.115758773497126,2.0330922713397603,3.9017257148983826,6.873212743610781
12,3,9.780209580110439,5.514816004513287,4.407411107829433,7.536499516074419
13,2,5.823804690659568,3.190065167786605,8.093385151946723,4.192451577645648
14,2,2.129009291045314,6.201255326209404,3.7901885382687235,7.64527221288781
15,1,7.050998973408384,7.116989477945449,5.3443612215664,3.082111933775989
16,3,5.629104239961382,6.428380777970272,6.918924565050556,7.319989781266856
17,0,5.006372675603885,3.329212167588467,7.561928884418788,4.515717913599522
18,1,4.9550025810683245,7.454108262891608,4.081511595941189,4.924823622640986
19,0,5.060630460120795,4.13156862896426,6.252686615091772,3.320701336058934
20,2,5.316427186180249,8.990237466174246,7.376286050193588,2.0173830174315506
