T,FC,x1,x2
1,2,7.072118897062877,7.652975853255995
2,8,7.5262956163522965,6.124713328658297
3,0,2.1779471154366514,3.8744207935697705
4,1,4.266473007410565,4.216571835634505
5,1,5.424175578762606,8.013257477215815
6,3,6.286633585091123,3.0235765993025843
7,5,4.488879508724305,7.878643870482153
8,6,3.4904880901280433,6.835939274358605
9,4,4.641700640556485,5.002380324008503
10,2,3.7024395771866243,6.982511460684372
11,1,3.6294891249546617,3.6879068350107542
12,2,7.320182550045243,4.830397075642076
13,0,5.331152779645121,4.154589865929356
14,2,8.369614448528898,8.677765253034737
15,3,6.049474347716311,2.4156995164333326
16,2,5.14464118158078,3.2144387749293752
17,2,6.265030229441916,3.542652828656093
18,2,8.010526290763888,4.98580377182639
19,3,7.110580684391976,7.185776725324649
20,0,3.034981408657633,7.5221676828063435
