T,FC,x1,x2,x3
1,1,2.1612151831891655,7.801775396520895,7.001497289239739
2,1,7.608162690272099,8.725562340836113,2.0485579048200164
3,1,7.746405090615655,6.212931457565612,7.589167695887073
4,1,6.004452154140274,4.911390574648068,2.3512052034513244
5,1,5.98709602631786,7.80309576644804,8.799198250539062
6,4,7.041090974504016,5.372301645718009,7.08309816269418
7,1,4.9304995225160075,8.713023943659671,4.303530759883692
8,2,3.525242789053384,3.865312251995808,5.120921772135521
9,0,6.588362323880548,9.560390454470422,4.399808188521033
10,3,3.556036512175961,4.940862803843012,2.2120134635877173
11,4,9.360003326682133,5.559268866201938,5.402076430330972
12,2,6.489368637593072,4.469369088148097,6.818352207005667
13,6,3.602542508880875,6.156176547956945,5.533834733264256
14,5,3.178466977832097,4.279486023259791,2.2390636967469355
15,3,8.525351613547977,7.323928207410107,7.936588519837594
16,3,8.2248272568042,3.097071535334839,5.212629088447961
17,1,6.133848292667816,5.077759985404708,3.199966343195211
18,3,5.342219477364367,4.749818827649285,4.056046018219141
19,1,7.107185633065839,4.853931986393885,7.662818492628823
20,0,8.859177931213654,9.146026368079303,2.595275617638603
