T,FC,x1,x2
1,1,7.398759095074438,4.642240211908397
2,0,3.3062364015024546,8.87305614196795
3,4,3.0495864914207558,3.5004522437201233
4,0,6.591415911492291,4.762584624631273
5,5,6.494056520309825,3.9119523585028544
6,0,7.339211492350282,2.274856517352666
7,7,6.233578395088225,7.036868182918768
8,6,5.823419213156859,7.8399886010101385
9,5,8.4573329802313,9.8425403596224
10,3,3.5720548645877503,9.435366703952436
11,2,5.603107881695006,7.206427929912578
12,4,2.485221420203736,7.001985680329605
13,3,3.7054086375841746,3.4693967620569364
14,4,6.140014470754438,7.741661357316016
15,2,2.7862225765640627,8.186434630255713
16,0,9.136955535143038,4.720841594549633
17,1,2.005706175578836,3.5042958337781935
18,3,7.180331003355137,8.478906337684606
19,4,6.1232548742703425,4.895429565880474
20,5,4.409220480065245,2.306561171465392
