T,FC,x1,x2
1,3,7.338282220407757,5.3950906984687
2,2,3.1295410305976374,6.747984740189407
3,0,7.789033211055901,7.336546692692351
4,3,3.8978756840874302,7.006911393972233
5,3,5.209761433187164,5.207120425046097
6,0,3.340737664230507,9.430030161919259
7,1,6.100191606460984,7.462290762381386
8,4,7.8110502747773385,6.565948193729147
9,5,8.635693750558756,8.317959723824975
10,2,4.067013408807361,4.933982653621255
11,2,6.084947303081568,4.5293363372036595
12,2,3.461367002455914,7.53739302167991
13,4,5.336033816234698,9.824991575688836
14,4,6.3366859907653605,10.615068783193854
15,5,6.127661505179549,9.13036768954829
16,1,7.113409062803336,7.313034324919056
17,2,7.559449997630057,3.144481707369003
18,3,5.1474230231128555,7.411516528423561
19,3,4.197120249033061,3.851485513470173
20,1,5.077319008388222,7.039838970664653
