T,FC,x1,x2,x3,x4,x5
1,0,5.558457330736633,5.126201355708558,2.312553378858835,6.522940543041089,8.257405088644537
2,103,4.326667679331737,6.271368398538118,7.049247219664569,3.266100791192522,6.756475244565828
3,20,4.90014956260349,6.4856429166554905,6.653342545825855,4.807619858690167,8.232889665963977
4,0,5.916071819250829,4.142525869276414,3.2460570341919874,5.277244015619477,7.488785917996388
5,0,4.33406598203386,2.1253283598840023,5.587174196629727,4.311664000192179,3.5161194409687
6,0,6.3243063919490226,4.58400532183475,9.036700255605219,4.839781275566072,5.076964593843833
7,0,2.564425846990759,8.348291326897801,4.09904247744384,7.841360620643347,5.953849078050171
8,0,4.707745398365571,4.967075525534378,8.518465501783139,8.881737332947417,3.2410588503373394
9,0,6.509629960994439,7.495988705886434,3.487072518581063,4.432268958719875,5.005032854948745
10,0,3.1136399011681544,4.524163287958672,7.36722715904079,5.604511878376715,4.136180910797131
11,0,3.1145176720047414,5.0118470461093985,8.366452978280043,4.857610367373286,5.710080562084659
12,0,6.169840251958553,3.045919803106165,7.146874194310673,7.831569928893043,5.569305412674598
13,0,7.2786855425778,3.1944411050875043,6.464965402589014,7.24155667147517,3.0497349055683323
14,0,5.0300793962361325,2.1568844471537187,4.896972482230281,4.664273926449689,7.0770140899175935
15,0,7.257342519395367,3.3680211005301364,9.291525753735481,4.02156281216147,3.3500783746504803
16,0,6.381117442808192,7.554614994104751,5.2163484116115875,2.188962583370589,2.3848852036883157
17,0,7.556156095244763,3.1992883399681005,6.268031060974444,4.394838572134825,6.158183335851108
18,0,4.165683803239887,8.656152113109748,4.395610931318353,6.747266711235461,4.583850582576988
19,0,4.87927502745301,6.258242257112345,4.647628803927166,2.3090932166080083,4.630142353047621
20,0,6.239268626657402,5.431020580579981,2.3875990354289294,7.447871810360516,6.180678659303699
