T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,4.68827075863857,5.187407596163302,5.803777384828703,2.5841179060269095,7.765404298400149,3.2916820363510753,5.527169036175481
2,0,7.11611174894796,5.917337019455637,5.980036306019439,5.195977206268644,5.513519955917858,7.155308241484503,4.115858308891571
3,2,4.519007482773837,4.368851618852668,8.422558062565255,6.8585630291277955,5.868752510460464,6.400863804840416,3.2360047356068855
4,3,7.263178861143373,2.307447073874066,6.302764775487632,8.023824095788774,7.210634588057139,7.218111792086183,8.900318180534462
5,3,8.533873997909286,2.4415718547398297,5.942586486117569,4.969710905056017,4.576010756084536,2.395448170015267,4.860599928462953
6,1,3.040179480531641,4.606600177828924,4.515786161856551,5.049594333890409,4.07893069882629,7.9669899777952535,3.8189426846585577
7,3,6.368710768450467,6.7338048310362915,3.2970316779541484,5.6696481115497415,4.289248747251014,7.100774722572469,6.929193971332771
8,2,8.835133189700926,6.513172448708914,2.492587065954653,5.392670141980425,5.556517726609846,2.0043954530030463,2.2878212759339327
9,2,5.377608129291148,6.064122380741918,5.921405850990124,7.491513682480038,5.292377726388671,6.165848556464779,9.489772847826604
10,1,4.947042116667712,6.5341294367429645,2.7146138147858037,7.644508802404948,4.873679406160271,5.181872132315525,2.2419545155502076
11,3,3.384058647154116,7.819264328996002,3.0565221476712425,5.618256833139276,4.77735411807154,5.540446124431388,7.452382568674375
12,8,5.651003943732043,3.502200696271668,7.838605130600178,3.6699922216518024,3.5102428371539807,5.570807461929563,8.60321108370639
13,3,3.002213154425871,4.653739705141476,10.254048688371329,7.673720133155447,7.122172303491629,6.401148724668892,9.832192804604276
14,1,4.135666784902,8.614701670434483,4.039134977580123,7.826019363009058,8.645956249466161,6.341276012320964,3.3810223866329676
15,3,6.72392714685788,4.534015990927189,2.7665798885472395,4.433850568915356,5.926594584642351,5.071334162301728,5.03173952267556
16,4,5.193025086162366,6.403384720781301,3.3149965150113028,3.378328423459777,6.331167809418183,3.098685139223542,5.753429158852593
17,2,2.0388283254590145,8.954380253423157,8.269473556906883,3.5299709133255956,4.46611300611618,7.323736371613746,7.966952759258363
18,1,6.459638731550908,4.75721046078408,4.068010040544648,4.3695372800452725,4.234664371143916,7.112546167551833,3.4108317823551566
19,2,2.6538518217741744,5.037988407381804,6.05908827398415,5.642910222594889,7.1245403360684,8.634504088711253,3.3684346667106597
20,4,8.672083759769794,6.857867894278345,2.221167128727476,5.114368473970038,5.445043416265493,7.334279724106593,8.888021589826888
