T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,9,4.181459082128701,5.28206829075848,7.876712092956501,7.271384532783962,6.637259588076426,3.2654508901191446,5.797546337579094,4.399975618225519,10.059147754916275,5.640151742338175
2,6,2.3269372149201195,5.480625602611351,6.13885705977303,9.73253609821523,3.050462466159051,5.355761460069958,5.442575891871262,6.1779426155401636,4.612463047036337,6.677425759532548
3,3,5.194042561986883,8.517786370939401,4.5838425100731826,2.553312507948004,3.059582798026602,7.837471461264002,8.153964613322659,6.146498060190401,6.040407051324938,5.227222863782766
4,6,4.016824525514562,3.7666333305414366,5.303536357037755,3.288259096965597,5.176380294800312,9.564328985352542,8.772493467837537,3.070550013238063,9.545605180613121,6.586216268560282
5,7,7.906185957833115,8.326591882372256,5.764087559640737,4.825512610965359,7.347617018401822,4.3527963104059575,2.280899399794776,4.782788723807257,9.526749630725718,6.7729952729490766
6,3,4.537905589398432,2.3430602614522273,5.527984299042591,4.022245045562282,3.2575181622299993,4.619432521284539,3.076062214869694,9.398611118875701,2.760280941087855,5.686812958118045
7,5,4.307459062321811,8.202323699210304,5.303544260629872,2.459479801347547,10.007938977694586,2.842979462455643,5.836743209525515,3.674836776668561,8.161123133585338,7.449902059689443
8,4,3.0658452615290996,6.346956233167565,7.911635798483512,10.218997691360434,5.583186437619687,5.590791760916865,3.0625720147505064,4.334414703426254,3.538031700448414,3.3547934460664335
9,1,10.092196777847146,5.048221094803774,4.219487677629439,6.208944614034292,5.2263279472288025,6.339760901503618,5.226643065866648,2.5510311630303204,5.686809089759526,3.36704735936825
10,3,6.129788148470938,7.285401610291464,6.415065118385833,5.9904985517969385,4.86542494977437,6.999658220916584,5.038563374302813,4.072082585759391,5.571196793182937,6.3668485571032285
11,4,4.197303206767321,8.622727552340871,4.07582500995127,2.7027237705926557,2.160282449044926,7.609235313438312,7.133519995429032,7.14123520880392,5.093340810507697,7.526067661917538
12,5,4.126272419022456,8.74153871619341,4.683434912943565,3.217371669821444,3.303222210397362,7.020997403193068,6.337281521276984,6.740263618202469,5.529698976876082,2.1121505103297737
13,8,6.058384105605296,2.2702357129963393,10.784785957301612,9.345757323970588,7.566281206399199,7.154591160726534,3.3419609686097607,8.019585034253552,3.091231946778129,6.87707687286156
14,1,7.222596928234887,4.173591663390375,7.833595218786065,7.141627344222666,7.208347762275119,5.29312845161159,2.552778399027509,4.901061263199167,9.336508083922965,5.463141877704109
15,3,4.2005104161555264,3.237712729546009,3.4327359201677923,7.01366340799033,5.503708728843649,5.438079070588621,6.426915857348457,7.01730460256915,4.0999661767405975,2.628113503825888
16,0,8.081736328322878,3.466816778708918,3.178314982037516,7.653228663788072,3.9482868088298155,5.643810661937158,3.5087161190577385,6.477408966638325,6.128403823856537,7.104129433167387
17,3,6.2727874468630835,2.0413157607306083,5.593237955232722,6.330219888447276,6.9351259390063325,6.735121153935202,5.271908046432242,6.588570754382522,7.387293274469032,6.687041936165778
18,1,8.134181433262636,6.020318037926922,4.527472192654151,6.105412519060964,6.452963483041932,4.094206460049216,6.1148919625020035,3.994904471331128,7.323024269072642,2.345880024129636
19,2,6.244187098156942,2.279014672227775,3.142248236926889,9.042175339725006,2.9058859957223966,8.025200133334597,2.425838703641218,3.4860454756593517,4.836356264648517,3.5322052085212667
20,1,4.736358851606402,7.964096993386172,4.7933494776459336,4.071556840058277,10.037788992844012,6.624965668260792,7.135553878686216,4.994902592938827,3.054486112409321,5.524326664118341
