T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,11,5.508953048504315,6.088064558576831,6.476572441904223,3.441927406688552,7.627929204932828,7.3038754001753,2.5011857114876443,5.67173771943031,5.240702528186976
2,8,3.3285810629561214,7.299439043427311,7.345571008876599,5.150543601785492,6.744676485183033,6.47981699079192,4.188740654338097,4.375791150884204,4.994042436528088
3,4,7.288094343266994,7.040398321470645,4.343557487993427,7.275392356719082,3.372616879718443,5.470837216607018,3.944504107771726,5.352346558350632,5.651025128119678
4,7,9.705888855669198,6.133525206428968,6.026982527733371,2.1993995454711954,5.656824927934224,5.269566650143309,4.60652499912741,5.790180864568198,4.9485724022370094
5,7,9.883333368159725,5.885888625309476,2.3457632003737094,8.082696927650812,7.085780262945071,6.21003297727467,5.132355872744871,6.66803872941794,7.607820648010704
6,3,7.3261946679572665,7.026754019220947,4.148752203108862,2.5619715281331663,6.55488106008542,7.694212262095709,4.228443103495508,5.773388847574568,2.3413171027374733
7,10,3.5346511574279242,10.218594546432248,4.602533956258632,5.167534176070708,4.0284254257868435,6.928996580032724,2.1599408399837086,7.327008235776849,3.287979638572753
8,4,7.745992209651352,5.385349466444319,4.254296470742451,3.664952816686388,5.124500539687458,3.5821782276514207,7.548104373556612,5.328157676146279,9.25886567001771
9,0,6.974120520869969,3.8513807385768732,4.600841081392622,7.889598295926331,5.041607173249325,6.886635240240722,5.019607268874232,2.9514240342275744,7.2927804687758595
10,1,7.290263789454972,3.2945135083100476,2.1943118375904893,4.683697254406663,7.891897952753228,5.314845946203138,5.242085397214553,7.161837804332344,4.296237794274279
11,5,3.8927078299957314,6.465178354242464,2.4138423746597852,7.129684951063071,6.002646065039848,7.097058915781641,3.684972882959348,5.029312057257853,8.389189851116361
12,2,7.240738210662501,6.277114472856801,7.898217203177166,3.223622836678718,5.022656530065213,11.135098162598652,3.935293768942879,7.5728184755709504,3.8308883109890606
13,3,2.6834036881682013,3.3668153132342216,5.084946265189991,8.236360999329277,5.715795101426268,5.616379146017041,6.255616533838458,6.6820320464379375,4.54576512773673
14,1,8.497939900676595,3.3904607559487943,7.646310562547933,5.235290092485315,5.737608262879971,5.945723883072324,8.315872789204526,2.9358959942081286,8.188908093116492
15,5,3.034477321654455,5.65477595252568,5.944104416499968,4.994044025773416,2.5655087320667964,9.025521448885314,6.8469730613970885,6.0873882468696365,5.56427452995093
16,0,3.6081712741571743,7.651809624533455,10.120032506339458,5.0461410870051635,8.007293748404546,7.018670624840191,6.268483321619783,6.716270708634485,5.104304864023626
17,0,6.959155961845387,3.58653946960891,3.499346659088645,6.004265699185513,4.292319437912481,6.36597717690572,4.1974602030176085,3.493357425149525,7.019197244618532
18,1,5.876617681025235,8.02959800653079,3.1023524575621826,7.36252045513192,7.258406115917467,4.768597358486506,6.266449782937952,8.426379221074203,4.296450538374348
19,0,3.5008470991514744,6.454802821714357,3.807772090316107,2.0043924942997733,5.738308900811903,5.547302351360737,5.011905642085273,5.354327617546161,5.673984530026896
20,0,7.150284130662518,7.891490423219463,4.433362916439336,5.3522001431055015,4.109686939209051,6.381756212781646,5.47788533741769,2.634042111467659,7.728667425471308
