T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,2.3966111517303688,8.697015373931219,5.6944856948644675,6.014983697930471,5.629863501583885,5.351063974537865,7.006340809349003
2,2,8.060495497804894,7.942336229509853,2.113127118227143,4.599894439126724,3.6034568183082083,4.157507534180628,4.7497682333188775
3,5,5.179373315051001,2.3835211878479914,7.432444819210758,3.0663559720843017,4.6221017885340405,8.196522501551971,5.854918670043068
4,8,5.031797609508369,5.866332788533768,9.129123228830759,7.739315841617026,4.560982734137882,4.691549737167536,5.113559053495895
5,4,7.5513481664528594,6.680308866119338,4.8385565974372975,4.543357033846874,7.281686707420982,2.11954223200987,6.998737583945898
6,4,5.623534063388116,2.5187936142445384,3.4842416946034316,5.337336539803845,3.036834498889579,2.2863766810499238,5.827572482247762
7,8,6.868269007107411,5.4456852191729785,3.4837725874589625,7.56524867682271,5.100222244080186,6.790330377655353,2.35165155511458
8,3,7.585638568863368,7.142288351279843,2.970344209678432,4.850285094623362,5.656811307443365,6.63398835422582,3.451483591627151
9,7,3.091439846455787,6.151475796187659,7.447352500549115,4.3099061602483415,5.713529239477245,3.7730080471895224,7.691084103092111
10,11,5.362395316746073,5.772528131188312,5.088959089369991,5.605209831271338,5.309581498397368,7.516442631428371,5.302225173516855
11,6,8.122688642173566,9.974389494419682,5.064441149315381,3.448872029423514,3.2444996373451325,7.099433993123198,7.819268509227969
12,6,5.300901306370871,3.010855248483947,8.397349414154002,3.5016102527931157,7.2256196966856585,5.734857750466622,3.1950585682717194
13,8,7.555074048933886,7.618797430263234,3.0292786644334453,7.1730551804964735,9.38342492951408,9.448732732312612,7.192569896295781
14,3,4.223803555328913,4.448090379836817,3.0677436598619874,4.601145406422985,6.891948289555907,6.663833050586984,10.754630044635903
15,5,7.534000766214102,5.9332812523441625,4.119988303176921,5.536309045737964,3.4167550165107947,4.788260333075338,4.217473388854419
16,3,6.315047564608971,4.679066832780171,5.536608051361276,5.066618676902734,6.075001455352011,5.108076158090965,7.765706440183399
17,6,5.148973983477766,4.542209694176071,2.431304417077191,3.6055301152592554,8.086824247047554,3.0535641541167386,4.212406959488675
18,5,4.168806407887035,7.1517207835151595,4.947715085323569,6.546742483131286,7.054346623174817,4.39748264709546,9.001797760799812
19,0,3.0756018351128263,4.395649580184025,5.344279114952777,2.637697380901942,7.174753798823438,2.1117840060039734,3.747354373992551
20,6,2.4298486106495734,9.847092319820812,6.384832865218284,6.21599693200891,7.0089396406891105,4.175025405491736,7.58146270162315
