T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,2.4951881502546414,4.100207642377905,2.343246197399229,4.087265190864276,5.454310852555189,4.675434259251774,8.714746521431527,6.406440275948148
2,2,3.4876390894613922,7.244815654031559,2.2102580520363637,3.201934482915867,5.67025721923585,2.2979468900487734,3.9415710199340825,7.24946961595148
3,2,8.02284153638885,6.943990273048794,5.8159380010533495,4.734513872755919,3.2304826514262257,3.027684253829868,2.0831211839176853,5.108858346988113
4,3,3.783462845502591,5.039223552690177,3.0180620025292084,7.332847338098323,8.475721701602566,3.5152545621312106,7.2209357226252155,5.222283328865172
5,3,7.218964057847601,6.466144248331768,3.221313945490874,5.728475696042063,4.9300858763882935,7.437666590781806,2.3821920023806777,7.32247130644474
6,3,4.808127738505889,7.358489658488662,8.38127416950771,6.28843921259675,5.381875298734139,7.4123354579317775,5.237750460418608,6.091839364865544
7,4,6.00586134184812,7.462251661812719,6.613293936002942,5.838892132015658,8.031314010118352,5.254853096530331,5.371897356692781,4.512976617361966
8,6,6.467940389503348,6.5371015510123875,11.276149354771508,4.93686721157104,3.5148603538668235,8.897121034022922,6.395123123008039,6.369681242326584
9,2,3.61728596412146,6.676601141704516,6.097452034476604,3.7955864583174206,3.5498729863997847,2.3015210412404086,7.229013495019148,3.297170465355716
10,3,6.960188425192589,7.124116850898351,8.298981318291975,8.153569535720937,7.359484986652488,2.974636366468478,10.057816872356751,3.6505586486772783
11,2,6.103381421046045,5.2138735969875825,5.168632019935179,3.8780063879851134,6.828021885099055,7.417865813902791,7.070285727030423,3.716253343868554
12,0,5.254777194781862,3.1859742722831914,6.2939777531378285,3.708804065335956,8.290478717661335,2.6224444758067924,7.02271940179393,4.4729378036508525
13,1,4.831225080119309,5.021057968673466,5.175615577541956,5.476735151385601,5.821125338160389,3.3701578515604647,5.510707276715481,4.127236942030853
14,1,6.554480984636841,7.392335821517981,6.574968175578794,5.9524151152200275,7.644752356555003,3.2330133772041987,8.523490034967589,2.3366645700403796
15,3,3.800606863839846,7.979875106522323,3.9553546751190694,6.135254583584623,7.705230615580213,2.0363035591336005,2.7987080361752383,7.184707234841318
16,3,3.383138608433958,4.018912123924071,8.035518326689086,6.193940460920357,5.594596746773554,4.203040174227918,7.348199892341558,7.508422668439344
17,2,3.2247427499269214,5.277154162048941,7.026258981396305,3.541179891012405,5.72405129565134,3.423009817813797,7.809139649917854,5.2217798389150625
18,0,5.863537680829866,3.6119895743915897,2.83263671147683,6.167374703350352,4.049091156883116,5.3864870318602645,6.065434224160377,4.383123755144764
19,1,7.784134276403371,6.057237058055142,4.930741393434884,3.585546811057717,7.89749611525761,8.49737472427919,7.467758940457691,6.7671719807381185
20,1,4.750087856024314,6.1941220562593005,2.792692877607621,3.0046852251875764,4.9051131861403405,8.282028120708729,3.755758549945602,4.199516181189399
