T,FC,x1,x2
1,2,3.978141207961496,4.825970042857094
2,4,9.142672339179258,8.543295826096923
3,4,5.084261520525351,5.14998580470383
4,2,5.296935766702808,5.284332638919743
5,3,4.313421874249498,6.925729943182662
6,5,2.230734761625574,5.729753184731363
7,3,7.641124942751514,7.628943690486649
8,5,4.254665981624274,6.08373236101872
9,4,3.3904097900585315,5.358610490577917
10,4,5.537300388012639,3.542471425780512
11,9,6.498277627624268,3.256467013786223
12,1,4.158324507959946,6.37350113647674
13,4,5.147876183713788,4.655804302101608
14,1,6.978535631447407,5.958072480736004
15,1,4.166320424877116,9.440860777257708
16,6,4.374263391908356,5.871447686405636
17,3,6.176700712005316,2.0047641134683643
18,1,9.519625589031461,7.783652171003768
19,2,4.58996207910461,5.181273731301434
20,3,2.418291975082765,5.380108938295755
