T,FC,x1,x2
1,1,4.672761179840258,6.650501434164016
2,1,3.120969554082971,7.253393068750146
3,3,4.775617181386286,8.975374229559531
4,2,9.412815736609968,5.3368297375286895
5,0,3.288227527069598,13.064643151759075
6,0,8.749791486581291,9.265182884323409
7,1,6.050743329034854,4.367985171280527
8,2,7.425297148856999,4.687741873633341
9,1,3.18910571175788,5.279016826284359
10,0,3.0059753407805645,8.40232036663014
11,1,7.95872583348945,3.9086913389545503
12,1,7.923107184737452,5.457089612139426
13,0,7.5421362774606004,4.193242946512346
14,0,6.388474853401419,2.110430552000476
15,1,3.452562759518951,4.729346135447068
16,1,5.079284101029115,7.909855150784879
17,0,2.0228786978442423,3.3226239220768043
18,0,3.2232754856059094,5.958545989682494
19,2,2.3548009317519383,3.4113855035187344
20,1,5.161384832351944,7.758050518670681
