T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,5.4212318711882075,3.7106708967673967,10.238692229113553,5.173330299361168,4.36445127962389,3.492168280402626,4.675787141250699
2,88,6.836110426750435,6.002099811704288,4.267349478537328,7.198850304749636,5.656660035506077,6.319617226742113,4.300709389701925
3,21,5.230393858420446,7.4110104727881865,4.472494401676256,8.180355050454462,6.629543260127381,3.5796594345461665,2.4458411607853145
4,1,4.1166322914594895,5.735831799169963,6.645438151889664,7.74497199872059,6.5958019898909725,4.405826100822268,3.1611504615682264
5,0,9.535373680974601,2.0708382362647773,7.168534330766823,6.085074852910743,6.985192018784868,7.677718404928925,3.586015291065505
6,0,5.197753419131992,5.219212458160081,6.3380512358202425,5.177823455326633,9.48892289757597,8.86065640098697,7.81525220105634
7,0,6.385644792892489,6.168239316038133,7.043858130077028,5.161549838847996,4.237420838534972,3.1461800263082287,5.360884796212682
8,0,5.364675799764786,4.707288492968614,3.0145117501645067,4.439775040283789,7.258952837531598,4.325013164679503,2.238236957957519
9,0,6.258891440269355,5.449561331886331,4.945738356825464,2.6352000651882954,4.67179360257551,7.411930812665141,5.705231566518226
10,0,3.2486433513889956,7.1211654246389555,5.8102267476881,4.754932031242184,7.772338550845518,5.2865864282838,3.070053448838909
11,0,7.190262778810992,7.077380123887481,2.282035499595622,9.224091887553628,5.499955515487789,4.13691983801307,3.6029681463120897
12,0,4.057233341535934,4.164275323960625,4.179889256187443,8.85546305672727,4.209787658865789,7.332171802195111,8.486777624267004
13,0,7.316733973547817,5.222950074766757,2.2684750381517804,4.9115192510402075,7.024079260474163,3.0862444977509123,4.425456555314592
14,0,6.338537342909036,7.132124163640236,4.040321574362847,4.85999645647386,9.43441785698415,6.844736906768228,7.853574887318219
15,0,4.35237709769864,7.169077178913298,3.135231294162052,4.125244834278114,3.038693870481221,4.655937810924501,4.434497811033857
16,0,4.0950131878366625,4.4849330004785894,7.220062548640677,6.622438511603523,7.025738922393612,3.8338965825035785,8.045488933740973
17,0,6.124219671530341,6.92832307283198,4.392405445872195,3.0277413359958016,8.295464224239446,6.6093754179211786,3.878036613798659
18,0,5.206218654658016,4.530036656034447,8.365728396199785,3.776007967926473,7.361642596638652,7.609895580116886,3.878541599784228
19,0,4.647405005144607,7.112448383384105,8.340634551235858,2.046109021130102,5.9078893751178665,4.332582399566033,7.564233176262662
20,0,7.374084801561155,9.333541098193763,7.036484164250638,3.3323871548181248,2.4662139770831453,6.33797792716412,4.326923244204991
