T,FC,x1,x2
1,1,3.523100198590229,5.77443453063076
2,81,6.525815674464862,2.103996795290036
3,38,7.29301799631681,3.4056969407788333
4,4,6.154567137134061,2.642308347001907
5,2,3.4532931541853573,3.1146696724276457
6,0,8.258410426616695,5.984792135852404
7,0,4.756031983423508,4.641482862469431
8,0,6.35047201821849,6.540393134228699
9,0,7.621631268161193,7.2116508793982455
10,0,4.086267511429963,6.8659224097200315
11,0,6.191427222311611,6.626388415065152
12,0,6.013842952433598,4.869239836597545
13,0,4.625818152961932,4.45549257690836
14,0,2.6942592456529906,4.399584473151142
15,0,6.406949843420015,5.862203447634327
16,0,5.667420751067981,7.152793295468588
17,0,4.985197203653199,5.999074521851397
18,0,6.0960836992683385,2.0258561479404325
19,0,6.182122749207022,7.003583315323426
20,0,6.083682319232859,6.050697352086891
