T,FC,x1,x2,x3,x4,x5
1,2,5.543387257941333,3.453275506138061,3.106634394171783,2.269490880951141,9.317319859414317
2,99,5.13385744399969,6.003318073818866,7.278940671219741,2.5781622046935864,4.31206295257885
3,20,3.192808745399054,7.603963815950189,6.224324840654898,6.023148358789172,7.379540922909373
4,0,5.469838912768434,5.220220867274444,4.15889098653083,3.1182521710796123,8.83240235402953
5,0,5.8917408267548295,9.847307892066048,8.374213812289158,4.447087829831438,4.213038224608787
6,0,4.39837878590574,5.973097519360592,7.397848080004283,3.1325718850886926,4.8506219631437935
7,0,6.2374918854912424,7.208347302634855,4.134188860662511,4.464617539723512,4.184449114744359
8,0,7.132303625304459,3.0015074826333796,3.0711772575612555,3.309534675263409,2.2444702440891886
9,0,2.591971877931398,5.376700567431143,4.073458101661524,3.275020284544016,7.453001830500702
10,0,3.0856998849977835,3.24107880990561,4.597501106218099,6.363220978825376,12.363917205318753
11,0,3.561748510075102,8.641822376732833,4.050035394511589,6.741976119024065,3.5121699237701867
12,0,3.0635181995060425,7.628326227020995,5.4398408960892715,3.103135164194936,4.978157706503326
13,0,6.414229417602917,3.2099491080083578,6.342303447915577,6.6533614673917505,7.521004664308049
14,0,6.867824821502481,7.233316256691944,4.402299651720962,2.012901501990388,6.186766021058435
15,0,2.7068129746127783,7.1695778565244215,4.094549728689463,8.471439531814442,2.663692782769286
16,0,10.162201141759587,8.067363433542393,3.065496716988263,6.534168400091211,2.290259629345935
17,0,3.6696887474169397,3.2496835771014196,3.0536733492955195,6.809978816908752,6.6155173566629735
18,0,5.5088643334914655,6.194311698004452,3.632905071315227,4.830885269581682,4.7816035253394995
19,0,3.7010360281193733,10.57497846253544,4.277611513445178,5.1169566649771525,6.281503694174379
20,0,6.441099401086489,3.170799214676417,5.520789559882896,4.1808438424945855,8.00523391281202
