T,FC,x1,x2,x3
1,0,4.967473244395546,4.056769715716128,6.181501425902769
2,2,2.3873567132313926,4.000550891016125,4.308637687551384
3,5,5.790479841027768,6.070061217158936,5.436472988710846
4,6,4.2559229314392875,7.128524208987357,7.6520336143157
5,7,7.839723844662634,2.0664498229863084,6.52549054525462
6,3,7.0362453418402575,5.107755497278218,2.6371531269354125
7,6,6.277346267726897,5.56732998859407,8.265860080570441
8,4,7.344536137439586,6.032532607866691,2.5125829703429536
9,4,4.797460076507572,6.9495357046961574,2.6188900436036264
10,9,5.27264633821898,7.312446864667678,5.354655671636456
11,4,7.92624761655528,7.848865572100169,5.837723069578117
12,5,5.122027661755836,2.2173782779312328,7.440235350799658
13,4,6.284800037865464,7.124381087550317,7.057253708837132
14,5,4.084566257860189,2.233184098562689,7.30388076842891
15,2,3.4834944407322577,6.4418186317305315,5.6114558127882095
16,0,7.519984166488164,6.205709287289697,7.353733277366891
17,3,8.166208555679264,7.10702922612464,6.925087626009793
18,4,5.626038254549083,2.997645694908604,5.04253895295212
19,3,7.723830450309008,4.446466366059074,5.250947810943456
20,3,3.255880132712763,5.235034263729113,5.219132541163993
