T,FC,x1,x2,x3,x4,x5
1,1,4.35937569333686,6.500445939174731,7.199334555251454,2.2893375678538437,3.1688570873034854
2,4,5.0774494921003415,7.399140798337398,7.002994824330652,6.256438210906416,7.6081469708936185
3,4,7.341782749008959,7.876106750917944,4.355271983185829,3.566107187376163,6.605838323584921
4,4,3.151423018734094,3.4481010395393694,9.198234326464759,4.465999018545284,7.047657391649147
5,3,7.045895127946618,3.8067266125228696,5.843891460823919,4.750634886858721,4.288218030284079
6,4,5.835046591188527,2.522069967674855,3.743789794702928,3.78022557585947,3.2418781469585123
7,10,9.258596470592838,5.477750508592875,5.069419306824923,2.233668095839513,5.243522818634472
8,7,7.309381819124914,4.498657324598883,4.265051469389283,5.214066672872684,2.0732798207378877
9,6,7.160881438958058,2.6585482541782253,3.6997416716422857,3.135406611098075,3.3256161079616904
10,8,4.143644288613871,6.477255963239439,5.103584091682598,7.202192876351319,6.499054396237158
11,5,3.7445677512281734,2.1529552441240765,8.709230966324668,5.304848317692265,8.200474392194147
12,9,7.249746905194642,7.690459404341938,6.0520918746418655,6.489650889076079,4.544264510874399
13,6,5.923950190068055,3.1440216848776616,3.081938151848966,4.3803201559240375,4.456525129563612
14,6,4.356227789276038,2.134404929587822,10.317493697060131,6.938587616724856,6.640475746438008
15,1,3.2521764421202324,5.089954397195266,5.410492701144403,3.682353021294209,5.19846178428638
16,4,6.862430170870346,8.899044443057216,3.2304206978047327,5.84111622462697,2.5335154212305184
17,3,5.49670956429452,4.036572508432149,3.292397519665416,5.246357610446721,4.641004028252258
18,3,3.7737653575367527,3.097873962183659,2.1393345308415297,5.007045733497731,4.564784465616904
19,2,6.579035694255685,2.3199549485451723,4.313610334744265,3.328123227428027,4.177620714858374
20,2,4.443523858545846,5.0330467232199325,8.253614515673746,6.416092046826459,6.4994091244560295
