T,FC,x1,x2
1,2,5.385086763303726,8.137609052985265
2,2,3.7993556969949083,4.170913783258704
3,0,8.279622978844237,3.0401951723091267
4,1,2.5083924532732618,7.758464987778444
5,0,8.453812105494823,6.296261096982827
6,3,5.4045970071720735,4.603347102805165
7,3,3.1019927927899626,7.26875475786436
8,2,3.418216209186858,6.253611297100077
9,1,8.712307000856681,2.7972796596875793
10,0,11.673287284388303,2.363057182806519
11,1,7.455751407362509,7.233303339159145
12,1,6.233257124702936,6.070397217266892
13,0,4.32411807426357,2.3012329001491874
14,0,6.131773265432865,7.183615937720539
15,1,7.179377809526562,4.041264049283058
16,1,7.240618994248542,6.218318152763695
17,1,7.354735433995508,2.3246067185711485
18,1,6.487770223551999,6.216281503886775
19,1,5.143074567245191,6.125168823670902
20,1,7.094725452914224,8.836403722384762
