T,FC,x1,x2,x3
1,2,6.642814361494761,6.210025719236775,4.972791955614074
2,1,5.615330258699204,6.041351258048008,5.380687104417444
3,3,5.241811463408957,5.736750924003518,5.0880008002004535
4,3,6.580639370491713,8.1941904754203,7.575412116321885
5,2,4.442000386017872,3.761159806993927,3.437967820239372
6,3,4.322874552560207,6.108496567418869,4.093290785330785
7,0,5.642105659312272,2.922598580299793,7.668820302052076
8,2,7.360256291455261,8.52453456350855,7.6639914513199
9,2,3.5919281410573363,6.9166872444169885,4.9777404839035295
10,5,5.070039826693513,7.384719656642861,7.153106446856821
11,2,6.127789142941133,6.405064159284988,7.069880009650381
12,4,4.625749711966279,4.2457736410376015,4.990277179592538
13,2,5.286409104062302,4.451959075297504,5.3680420946004395
14,1,7.927879125640856,6.987010899298012,7.683320918272812
15,6,9.702492008526235,3.355608320978605,7.723659066216367
16,3,5.601105887740501,5.057732169571299,7.025256539499317
17,0,3.4456476084126333,3.2511468366200442,6.035993490041571
18,0,4.248756482376084,7.322572280585362,7.493598219257567
19,2,6.024548241507981,6.780434479926261,6.389274867211015
20,1,5.8451292052495685,3.1929530762784704,4.317540877716703
