T,FC,x1,x2,x3
1,2,6.530588989694602,3.519374991439605,3.612904925588965
2,1,4.578611273257125,2.7576029072548716,5.5527225153393935
3,1,3.2092497146308627,7.038560515978976,2.502951671350572
4,1,5.595792974573271,6.87751098500777,4.9120948563315245
5,2,11.104190182001865,6.0069892999271435,7.193624653690944
6,2,4.1317733119220605,4.122832422735497,5.095171225364228
7,0,8.000162186383704,7.231815534214325,3.198984508000314
8,0,8.089418220057155,2.2687808794688085,6.983227428705438
9,2,4.215873318054948,5.282127428459419,4.695708319951759
10,1,4.464724983072104,6.161862912261941,7.947804463199859
11,0,3.348218952790851,8.439145089439116,3.40756381494215
12,0,6.170708801922554,6.021707517803679,6.246319708629464
13,2,6.230621351067111,4.565210868774758,7.267708674821703
14,3,4.2018042276547956,8.848151950690372,6.269350425216549
15,2,6.666481816974146,6.395612804637235,4.604189945549134
16,1,7.352933361517845,7.001157118904615,2.66439946723217
17,2,7.58766256470753,6.605517385838702,4.521129851253556
18,0,4.687836806158985,3.890566862302286,3.1376567891378424
19,1,4.3406650757214,4.27355850498598,6.43792846127227
20,1,7.1310238288895995,7.324972884695074,3.313071656880995
