T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,4,7.041094046815341,5.696652715853239,5.466716626074517,2.0206882576431613,2.940847796083255,7.160961157902757,2.9210298591314867,2.3254421855664744
2,4,4.456200825790658,5.6334544322779285,5.784556644596913,5.516542470494096,2.8578434559535486,4.323538814971508,2.281699986293835,5.2166428078630185
3,7,4.067345214573841,5.826160120311315,8.688417637591048,2.0767788556375426,4.274046000374606,8.2616359373972,4.116418137533321,5.6823119120899905
4,5,7.812845312472641,2.1127465814447612,5.260695885918638,7.817494419640102,4.816073844944469,7.857119333751005,7.081123927169888,6.517928844333716
5,1,6.707231196574602,7.959693140828566,3.165902488103245,5.197506421445901,4.0639034900586575,3.8533159921973925,3.3736698417279234,6.113720755908737
6,2,6.202013353214642,2.605869474682124,2.1051475381043483,10.316674773711956,11.135417449567669,8.8972696021472,5.324478330502705,3.1357927398438186
7,1,2.0497147289238917,3.056242910883381,4.44367771419913,4.015633319765162,7.381399017371019,4.358926288563982,5.496953239685588,10.50411944948233
8,4,5.049688466449248,4.323886838725172,4.505277531807616,2.9700040382685016,7.106793697999477,6.4508553167218246,4.271143453629769,5.051614060227928
9,3,8.01139709761337,2.131905352905381,5.36848926430767,7.087051508619001,5.848526659415369,4.442793874728039,5.709143539269435,4.961848195598038
10,3,2.40624887990536,7.128439032763465,4.014220140398154,2.8489492196350388,2.334282350868441,2.532417964206285,5.466921154882392,4.287455848727523
11,6,6.747335832966726,6.393439988973004,4.864680585741535,5.649672003596039,3.132355978421581,4.4579935386129925,6.142596795702491,4.191387544622187
12,6,3.3338462698236855,4.21309964665439,5.970117461468485,5.638243982921826,7.718452867352448,5.6030749683591,5.418761056147976,6.435940480222112
13,2,4.805090677394932,7.023275198296,5.450382219331057,2.093217878044085,4.281094895776468,5.931597692830884,7.077891612558014,7.13187337194245
14,1,5.6171897458246365,6.155637916593878,8.758760120629924,6.048409121530709,4.865756923952768,2.8594731122000527,5.299057272079994,3.2397407609534614
15,0,4.332872917916041,4.1507451914770614,9.21084036563571,4.700772524867064,7.062264154875389,5.652000039382282,3.88850995061712,3.0995436234603133
16,2,2.7509005514510663,5.782834824491896,4.06587610423001,2.114803681445037,3.9292702459492643,3.7462111167057213,7.210656585196085,5.56046806086084
17,2,5.196184590072319,7.897479424861757,4.301350116069639,7.2071493867356535,2.822328297578158,4.127153754355286,2.40506979939293,5.569496786073986
18,2,3.492369552844301,9.66762265090135,7.799416620010012,8.881732480397847,9.269197437520681,8.8521132629993,5.964300529695585,5.479143917633376
19,0,7.629805716114687,3.765605913034657,9.938621215781723,6.82805588483503,2.9443960061867935,7.934723513609945,4.378971079507096,8.916100052258136
20,3,6.4521204692498415,6.848981806643848,5.364578795084816,6.508574464129293,8.512620361825073,7.431500079181887,2.2993072957034792,3.0712682738327306
