T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,7,3.154854337114699,7.675497285754669,7.273516824870181,4.503126909242249,5.452505637148429,7.764435030161875,3.3195289378358797,6.213849491995124,3.0273414658672126,2.1693933306517894
2,7,3.314567545205061,3.0077898302615553,3.7543839307837765,3.8377500053385347,2.388291874485594,4.377874544604244,7.060855642832398,7.682286103959747,4.898147597618408,5.016074455561372
3,7,8.046471257881548,6.092642258203141,4.504537436391267,5.476111482172983,4.727745380407833,4.09679257044193,6.0042346790741075,5.519953583456307,3.5509516241739316,2.8609719824057627
4,2,6.723743570270481,4.933003102498878,6.7011418929869055,3.734445623280833,7.0993582565429305,7.1264093653048945,5.980587459299235,8.432838696003945,3.24408263763536,8.242779479546577
5,10,2.166446599194337,7.230695847474927,3.05792962739663,6.868595078411771,6.381370138778255,3.7132708993310293,7.766524614963806,10.721352325597993,2.6628254722997258,7.1624326245491545
6,2,3.9132680791907637,5.700784068483735,4.2703966117909875,6.684231302564578,5.385697081669178,2.2634514356398503,5.361122313206718,3.5181110780696465,3.3928544962575335,7.111658813346405
7,1,4.571083887643665,3.166089757694537,3.4438063121303886,8.929863100751968,4.814939882273351,3.2233098076148723,5.142080517272587,5.463176330052106,3.4776794358111216,6.8064442944258
8,1,2.2409233519729668,3.513095488778501,3.7970547407782007,7.482993644746718,3.7951640791362795,2.3800394976030987,5.711466010131348,3.7819604759555467,6.709863595283462,6.2579967559771585
9,3,8.105575776625003,8.175107479785177,3.0032502778949217,7.358398414389191,6.31305344249456,5.098958404289987,4.388199649693226,5.208064899424948,6.270629715612573,2.298812123224386
10,5,4.487247454795272,7.651616985897443,2.000342486353812,8.078877914988508,5.162913466184096,4.039281687815756,6.145966545951337,11.931438466403153,3.2036209956608577,7.1090834750626195
11,5,3.809220438271038,7.865702795566514,5.452912971049454,3.1720915947137307,3.3345879089769044,2.9746149185188138,3.033838876080928,6.768791667629098,4.665610939891632,7.2287208765538935
12,7,5.161836539449176,6.020229872626821,4.937707785446563,7.6298105512985845,5.065762746941763,5.922721641484757,6.739816673200561,2.151926629794218,5.302586718665338,5.717731948443137
13,2,8.454334532968575,3.5785983435747375,6.541861480297511,7.006249906193171,7.909972542499129,2.4106556943795594,3.9730773247955287,5.5221298121451525,3.6003616295552012,2.0053416400436146
14,1,5.023502691413235,6.729069114809171,3.1173413518590576,6.693870840581878,6.239492389437385,6.487792659999656,5.50224914176976,4.543079003553002,3.1895307929918175,8.434174469176256
15,0,5.8670914269261205,7.741336482913484,6.194440902601271,2.5026762732546857,9.012355544873813,4.00642476004746,3.4779609997284697,7.364038287762137,4.268034089640732,2.778122781237818
16,2,5.8157236462445,7.752223091656472,5.150278289682102,4.222179409714653,7.1688441857861385,3.2025955863206543,7.3732980284959595,7.729803651758683,4.135097059920698,6.5334163738094455
17,0,2.5740491951946485,7.563912550080056,5.318385328119024,2.8650365396879898,2.7394914940908777,7.955175868151018,5.878479309405055,6.212050013590859,6.891968227883304,6.2719485034712825
18,1,8.069939878823902,2.2811443707685632,4.869731642924524,5.303936743338935,8.926549078756608,3.53967427163997,7.344014680513489,7.712176795878505,4.387738680572612,5.287128497576957
19,1,7.009689024112436,8.265143077019584,3.0926479061490446,7.378522387445072,2.7651660620082645,4.322064415434667,3.4576821237622086,3.253605741721513,7.641778556309855,4.740806099392779
20,0,5.677077948673811,5.2970232538625295,7.49216516688446,6.376314083987765,3.0121769185945486,8.395106631516251,7.221844273740468,2.626130634106186,3.2588210778510045,6.085432278134803
