T,FC,x1,x2,x3,x4,x5
1,6,4.551793895096297,8.26487669946308,9.484883013191254,4.033020683734548,7.892340335040771
2,4,6.309368732338999,2.4716389939603256,6.954417821357156,8.163622662459787,6.02457612535383
3,6,4.265810209220072,7.399121783384184,3.595877741718559,7.853253693547075,6.486433556933063
4,2,5.322703058243649,3.4481251849980312,7.602663398693187,2.1769788790516698,2.6773690364962355
5,2,5.011906456402192,3.259190296807432,3.108003753249518,7.042974349757216,3.1892905822480184
6,3,5.201649250227058,5.372725643738997,2.473962830003753,3.6179590701539035,10.517881027500561
7,3,2.888165647572171,8.380679961087344,6.252148746597092,3.1002360226018264,7.235077612345569
8,4,5.295253594278228,4.207588714092445,3.158444906301063,8.919139829904768,8.761556992142454
9,1,2.0073191096165375,4.966257753738019,2.3345064248025844,7.443706470852076,4.740988959547053
10,4,2.4550070499720364,3.0459070777162274,8.509425096854653,8.030712073354156,9.490037587011837
11,3,5.542548004221861,4.296935571599587,4.52130978465703,4.813342265185678,3.312188029065467
12,3,8.23963691840295,2.3031826435778,3.6446921850255074,3.765556144332692,7.477842635431134
13,1,3.012448628271129,6.539794700685554,3.7481605242990406,3.305062672208393,2.053141531067668
14,0,6.262446466674881,6.752932876482952,4.464321903569396,3.153896437235927,5.1260195317863975
15,1,2.789095916997434,3.4462596410059634,6.267759320003595,3.351159814016134,5.097857887738378
16,6,6.00980318576548,5.412231195987336,7.283672253072615,3.906036301860347,9.113280149745611
17,4,7.177122406145546,5.181669874370013,5.081648689731583,7.605824326550573,7.534540366551094
18,0,4.397247599011896,5.5057164833291505,9.179121568811723,3.0734897878806735,5.192760751504296
19,2,6.64427882257511,2.3971388452328486,3.1823280823164537,6.7274330133321625,2.412157215290696
20,2,4.783274753197233,6.014136574649675,4.2637716547273,5.5458313108456245,4.887960297062299
